mcg,gvh,alm,mit,erl,pox,vac,nuc,localization.site
0.8183492,0.58694285,0.32996497,0.40462062,0.5,0.0,0.5357802,0.22,ME2
0.77726257,0.6416262,0.39249462,0.25382596,0.5,0.0,0.49530026,0.3701201,ME2
0.45825684,0.40477446,0.5451971,0.222406,0.5,0.0,0.51796114,0.37646958,CYT
0.87504923,0.6282252,0.5171015,0.5578395,0.5,0.0,0.49436104,0.22,ME2
0.8904509,0.59921783,0.37904888,0.40188706,0.5,0.0,0.59250116,0.22,ME2
0.59349716,0.47512263,0.50629145,0.18825462,0.5,0.0,0.4679966,0.22,CYT
0.26910585,0.29559055,0.62601894,0.15497722,0.5,0.0,0.45355463,0.22,CYT
0.8125719,0.55118215,0.38392895,0.45487452,0.5,0.0,0.5382411,0.46957913,ME2
0.5302024,0.44153228,0.32875648,0.12482163,0.5,0.0,0.53082347,0.22,ME2
0.5843637,0.4628081,0.5523445,0.1975304,0.5,0.0,0.3195015,0.22,CYT
0.44136807,0.47064012,0.5215739,0.08043151,0.5,0.0,0.5283187,0.22,CYT
0.5064293,0.43803513,0.48855403,0.11210669,0.5,0.0,0.5340828,0.22,CYT
0.46243617,0.44743302,0.68586034,0.56846064,0.5,0.0,0.4147078,0.28727716,CYT
0.48750055,0.52227604,0.52651566,0.1346332,0.5,0.0,0.39476097,0.22,CYT
0.5599899,0.46757048,0.4719941,0.18941924,0.5,0.0,0.5318094,0.33792016,CYT
0.24,0.25000033,0.5386953,0.18880428,0.5,0.0,0.49056756,0.11,CYT
0.76405984,0.5563898,0.3346645,0.2414927,0.5,0.0,0.51755977,0.22,ME2
0.50094885,0.5531459,0.5218033,0.107531056,0.5,0.0,0.5414265,0.22,CYT
0.74955684,0.59927,0.41896135,0.22464605,0.5,0.0,0.5422512,0.22,ME2
0.30758598,0.3147173,0.54095083,0.17129843,0.5,0.0,0.33496386,0.33789337,CYT
0.24322706,0.25001386,0.5491151,0.18959045,0.5,0.0,0.51013094,0.18224536,CYT
0.85561043,0.55946904,0.6882785,0.30967593,0.5,0.0,0.3,0.3379478,ME2
0.52899116,0.45888844,0.5237201,0.69977975,0.5,0.0,0.41144326,0.28631973,CYT
0.56556976,0.5196869,0.50676805,0.17395908,0.5,0.0,0.42667764,0.22,CYT
0.7169935,0.5658007,0.48750618,0.16556263,0.5,0.0,0.52847594,0.22,CYT
0.7876153,0.64245045,0.38348016,0.19962701,0.5,0.0,0.35315058,0.22,ME2
0.8043225,0.76008993,0.40002736,0.31133994,0.5,0.0,0.5253645,0.22,ME2
0.7734978,0.55663455,0.53627455,0.30055672,0.5,0.0,0.5145107,0.45806214,ME2
0.39291155,0.33775297,0.5493093,0.1532937,0.5,0.0,0.524388,0.22,CYT
0.56946826,0.38122228,0.44537082,0.16326568,0.5,0.0,0.5172983,0.22,CYT
0.49135152,0.4466229,0.55868256,0.16034566,0.5,0.0,0.43536183,0.22,CYT
0.90570474,0.86769414,0.57716835,0.65761745,0.5,0.0,0.547131,0.22,ME2
0.24029726,0.25000086,0.5465384,0.17083742,0.5,0.0,0.52890307,0.18274981,CYT
0.7240003,0.4399637,0.40848443,0.30146372,0.5,0.0,0.42379555,0.22,ME2
0.44750696,0.41083086,0.68999285,0.18090492,0.5,0.0,0.3,0.22663015,CYT
0.7825521,0.6082099,0.45449403,0.50233203,0.5,0.0,0.30137116,0.22,CYT
0.7879847,0.58324945,0.4928168,0.2595986,0.5,0.0,0.58540326,0.22,ME2
0.5731763,0.49254936,0.45809025,0.1301115,0.5,0.0,0.61463326,0.22,CYT
0.5879891,0.57940984,0.48679203,0.13543795,0.5,0.0,0.4117341,0.22,CYT
0.5131755,0.43698335,0.5022916,0.18145217,0.5,0.0,0.5440906,0.22,CYT
0.5198134,0.4377953,0.61282724,0.27358502,0.5,0.0,0.54234207,0.22,CYT
0.8539206,0.69071484,0.30768216,0.2229678,0.5,0.0,0.48409334,0.22,ME2
0.5310144,0.48525348,0.50561184,0.1850454,0.5,0.0,0.5180657,0.22,CYT
0.47392607,0.46359128,0.49152568,0.09714111,0.5,0.0,0.5129996,0.22,CYT
0.33298406,0.3922134,0.52889335,0.18284385,0.5,0.0,0.52027684,0.32820183,CYT
0.82394266,0.61749506,0.29091522,0.22411636,0.5,0.0,0.5229858,0.22,ME2
0.5685483,0.4716976,0.37932402,0.20713773,0.5,0.0,0.30596137,0.46674037,ME2
0.82768655,0.6555571,0.52928877,0.26479793,0.5,0.0,0.48067957,0.22,ME2
0.79458255,0.53019965,0.43563408,0.18410909,0.5,0.0,0.44243726,0.33064112,ME2
0.62198883,0.69485027,0.4041317,0.20126382,0.5,0.0,0.6173186,0.22,ME2
0.82235533,0.5552549,0.2979873,0.04015461,0.5,0.0,0.52426857,0.22,ME2
0.45863217,0.45561877,0.42119107,0.18541434,0.5,0.0,0.33605957,0.22,ME2
0.51602626,0.43439528,0.3950535,0.040545966,0.5,0.0,0.6003347,0.22,ME2
0.56802565,0.4620907,0.5182829,0.33188468,0.5,0.0,0.53181803,0.3914795,CYT
0.68053764,0.6025254,0.30200127,0.18799438,0.5,0.0,0.47433314,0.22,ME2
0.708497,0.84786344,0.4723989,0.5627198,0.5,0.0,0.51310736,0.22,ME2
0.82498884,0.7042874,0.50978124,0.22980063,0.5,0.0,0.6449238,0.22,ME2
0.44123334,0.45241138,0.5210144,0.13081864,0.5,0.0,0.3489853,0.22,CYT
0.774352,0.70695287,0.52502054,0.67822236,0.5,0.0,0.5438109,0.22,ME2
0.40454024,0.507933,0.5669129,0.1412851,0.5,0.0,0.5607323,0.22,CYT
0.4500789,0.4231239,0.67882895,0.25593945,0.5,0.0,0.300986,0.22,CYT
0.4255307,0.44621405,0.48498982,0.15649012,0.5,0.0,0.41333073,0.22,CYT
0.5549592,0.47295243,0.60877854,0.6999967,0.5,0.0,0.5092575,0.32395482,CYT
0.73166233,0.55717885,0.47325966,0.19393006,0.5,0.0,0.47260854,0.22,ME2
0.47082692,0.42975286,0.52458024,0.3386748,0.5,0.0,0.5394418,0.36717987,CYT
0.5952567,0.47028664,0.40539455,0.6032165,0.5,0.0,0.42932355,0.43348038,ME2
0.3868522,0.30566272,0.523376,0.18646502,0.5,0.0,0.54057837,0.35159144,CYT
0.5727365,0.5365851,0.5175588,0.18614173,0.5,0.0,0.60464513,0.22,CYT
0.44636798,0.42711338,0.5567928,0.34465638,0.5,0.0,0.52854466,0.37279296,CYT
0.8032105,0.56165314,0.5344384,0.6804195,0.5,0.0,0.44474763,0.38666067,ME2
0.9348868,0.88070023,0.29675776,0.22298549,0.5,0.0,0.44644323,0.22,ME2
0.5824067,0.49715766,0.4931724,0.18160905,0.5,0.0,0.6078881,0.22,CYT
0.7825169,0.5893214,0.4012077,0.34521657,0.5,0.0,0.4926015,0.22,ME2
0.53375864,0.47878185,0.51764786,0.40806738,0.5,0.0,0.54646444,0.35601014,CYT
0.42840022,0.44725287,0.4858493,0.12962736,0.5,0.0,0.44743386,0.32600173,CYT
0.72232354,0.7441814,0.43363172,0.19350815,0.5,0.0,0.5350253,0.22,ME2
0.9696002,0.8614875,0.42573974,0.44149122,0.5,0.0,0.50743484,0.22,ME2
0.82561207,0.79520684,0.32052156,0.16968934,0.5,0.0,0.5112417,0.22,ME2
0.24046552,0.25002414,0.47943857,0.1624526,0.5,0.0,0.45602736,0.22,ME2
0.58727944,0.43290606,0.38227344,0.19766925,0.5,0.0,0.53920114,0.4687013,ME2
0.47061503,0.4050653,0.4753654,0.18598677,0.5,0.0,0.4494375,0.22,CYT
0.4851037,0.33378062,0.69,0.18692584,0.5,0.0,0.30000016,0.23169506,CYT
0.65266293,0.61467534,0.45474172,0.2307658,0.5,0.0,0.5142006,0.22,ME2
0.803656,0.78533536,0.30382094,0.36088136,0.5,0.0,0.46568683,0.22,ME2
0.8137396,0.89364374,0.2989832,0.29587635,0.5,0.0,0.53686273,0.22,ME2
0.7340248,0.5225852,0.37839842,0.234508,0.5,0.0,0.4486451,0.32203603,ME2
0.7978092,0.76498705,0.44781673,0.36660913,0.5,0.0,0.5234408,0.22,ME2
0.55626667,0.63872766,0.342089,0.19575165,0.5,0.0,0.5110578,0.22,ME2
0.48308238,0.53243804,0.50201935,0.17337516,0.5,0.0,0.5110508,0.22,CYT
0.89133376,0.89996845,0.5651337,0.6083133,0.5,0.0,0.6755301,0.22,ME2
0.38239777,0.4277319,0.6210643,0.18548618,0.5,0.0,0.4039045,0.32473814,CYT
0.46898538,0.4772121,0.5232908,0.18213427,0.5,0.0,0.5273593,0.22,CYT
0.48050976,0.47081494,0.51699454,0.18395719,0.5,0.0,0.42365086,0.33834174,CYT
0.4069411,0.41246936,0.5236182,0.046554103,0.5,0.0,0.54449475,0.22,CYT
0.73856574,0.78040296,0.3769572,0.1749868,0.5,0.0,0.4865417,0.22,ME2
0.51063126,0.51064616,0.4563898,0.15405759,0.5,0.0,0.5412516,0.22,CYT
0.7998464,0.6836248,0.5234695,0.38170087,0.5,0.0,0.52389956,0.34641466,ME2
0.51379704,0.4111461,0.51919585,0.18943496,0.5,0.0,0.5189166,0.32507327,CYT
0.370096,0.38301787,0.6605303,0.19117461,0.5,0.0,0.4553181,0.33031657,CYT
0.38883975,0.47550583,0.64408535,0.18018149,0.5,0.0,0.47810772,0.22,CYT
0.57457125,0.44321942,0.44748986,0.08515217,0.5,0.0,0.5430386,0.22,ME2
0.8112386,0.5502876,0.3978032,0.18858504,0.5,0.0,0.49189317,0.22,ME2
0.97,0.84415776,0.27,0.5183785,0.5,0.0,0.30048585,0.22,ME2
0.41145822,0.4614408,0.5173801,0.15241732,0.5,0.0,0.51800084,0.36645243,CYT
0.67528766,0.5127622,0.36361963,0.19827436,0.5,0.0,0.45886,0.46314818,ME2
0.4878054,0.5065604,0.53907937,0.1673836,0.5,0.0,0.3979551,0.22,CYT
0.40462482,0.5201004,0.6145454,0.16235745,0.5,0.0,0.5389801,0.22,CYT
0.48349243,0.47932968,0.45952365,0.1899303,0.5,0.0,0.5038695,0.36026135,CYT
0.41573134,0.5577177,0.50175333,0.16461334,0.5,0.0,0.35113358,0.22,CYT
0.75669104,0.55461806,0.45787516,0.16085525,0.5,0.0,0.5490635,0.22,ME2
0.79856443,0.51984876,0.33978328,0.040001307,0.5,0.0,0.5495144,0.22,ME2
0.584136,0.51546484,0.46946767,0.17230971,0.5,0.0,0.42004198,0.22,CYT
0.6624295,0.8960875,0.65035826,0.28407812,0.5,0.0,0.34621957,0.22,ME2
0.6447119,0.4680817,0.5216409,0.20330596,0.5,0.0,0.5133579,0.22,CYT
0.7754553,0.7132372,0.40299338,0.37420776,0.5,0.0,0.5023713,0.22,ME2
0.81279814,0.5813675,0.38611275,0.6307023,0.5,0.0,0.4743391,0.22,ME2
0.5080594,0.5754795,0.56052107,0.6428656,0.5,0.0,0.66362506,0.22,CYT
0.8298293,0.5650033,0.42987934,0.1854362,0.5,0.0,0.5185335,0.22,ME2
0.73402447,0.55044144,0.47451943,0.18341056,0.5,0.0,0.51356995,0.22,ME2
0.812261,0.6077402,0.5237145,0.5764048,0.5,0.0,0.3197341,0.3686921,ME2
0.52887744,0.563145,0.4467797,0.5106534,0.5,0.0,0.5384633,0.39401686,CYT
0.7991674,0.5855525,0.33475024,0.04000023,0.5,0.0,0.5475687,0.22,ME2
0.872258,0.6189827,0.4258382,0.25175968,0.5,0.0,0.640969,0.22,ME2
0.7924314,0.5933631,0.31517538,0.20321235,0.5,0.0,0.5439383,0.22,ME2
0.82929283,0.5613644,0.38881326,0.40183762,0.5,0.0,0.47011295,0.22,ME2
0.4404605,0.40920925,0.5162788,0.1351076,0.5,0.0,0.52863646,0.22,CYT
0.55976474,0.47514865,0.52106285,0.46718973,0.5,0.0,0.5144567,0.31746957,CYT
0.6492952,0.6185057,0.37409717,0.27216128,0.5,0.0,0.54497504,0.22,ME2
0.87926924,0.8681266,0.52420855,0.34920377,0.5,0.0,0.6655586,0.22,ME2
0.80266637,0.6880313,0.5172866,0.19518542,0.5,0.0,0.52585495,0.22,ME2
0.46121573,0.4780993,0.4182429,0.14062311,0.5,0.0,0.4638822,0.22,ME2
0.45098853,0.4754809,0.41123495,0.17342933,0.99999785,0.0,0.3903578,0.22,ME2
0.6979424,0.56699234,0.38422275,0.17396823,0.5,0.0,0.54535973,0.2827213,ME2
0.43865412,0.56617343,0.5580834,0.10797224,0.5,0.0,0.53096145,0.22,CYT
0.80745846,0.5533577,0.41518,0.17673098,0.5,0.0,0.4602295,0.31184936,ME2
0.7878188,0.62708586,0.31423515,0.24195585,0.5,0.0,0.52483064,0.22,ME2
0.3983814,0.46784505,0.51692575,0.19487709,0.5,0.0,0.47607735,0.41746345,CYT
0.8093811,0.635441,0.3665413,0.4684668,0.5,0.0,0.603123,0.28331777,ME2
0.26947597,0.44320768,0.5152356,0.0923034,0.5,0.0,0.5497774,0.22,CYT
0.8516825,0.74699414,0.29968983,0.23398487,0.5,0.0,0.532122,0.22,ME2
0.87316096,0.6720078,0.6768076,0.67894983,0.5,0.0,0.53846145,0.41863436,ME2
0.96999925,0.7841828,0.27487886,0.3408684,0.5,0.0,0.34358457,0.22,ME2
0.6177543,0.49107668,0.46178815,0.17509963,0.5,0.0,0.6875316,0.22,CYT
0.49909475,0.53285235,0.4844809,0.19290935,0.5,0.0,0.50579166,0.30605802,CYT
0.70371246,0.6437746,0.50805885,0.16102134,0.5,0.0,0.30351713,0.22,CYT
0.7896293,0.684112,0.35393375,0.1880703,0.5,0.0,0.5322642,0.22,ME2
0.7378364,0.48515975,0.44064787,0.22322927,0.5,0.0,0.52810055,0.22,ME2
0.7651824,0.5106859,0.3776994,0.28655174,0.5,0.0,0.43425015,0.31470755,ME2
0.46692985,0.43710983,0.5209123,0.19216916,0.5,0.0,0.45436093,0.3584262,CYT
0.7918643,0.57462996,0.45965627,0.20612842,0.5,0.0,0.5492896,0.22,ME2
0.4598059,0.47622812,0.5231739,0.1549241,0.5,0.0,0.35115862,0.22,CYT
0.45993012,0.43914273,0.5496633,0.1763779,0.5,0.0,0.5135881,0.22,CYT
0.73270607,0.55033743,0.39978647,0.12247158,0.5,0.0,0.53508365,0.22,ME2
0.48892492,0.449433,0.68999535,0.19868296,0.5,0.0,0.30303693,0.22,CYT
0.35611475,0.36715215,0.53458685,0.1826679,0.5,0.0,0.54467446,0.22,CYT
0.720881,0.83737516,0.4412322,0.25042358,0.5,0.0,0.5407116,0.22,ME2
0.78319126,0.5985271,0.5314784,0.36951888,0.5,0.0,0.41906154,0.4638259,ME2
0.45001647,0.48208472,0.50609,0.18428525,0.5,0.0,0.49579507,0.34774297,CYT
0.38512966,0.41377515,0.69,0.15910003,0.5,0.0,0.30000052,0.26012656,CYT
0.33078536,0.48136157,0.52442,0.078216046,0.5,0.0,0.52757126,0.22,CYT
0.8986794,0.54245925,0.41781074,0.17194015,0.5,0.0,0.4972688,0.22,ME2
0.3478962,0.6646857,0.52628523,0.1438506,0.5,0.0,0.599421,0.11,CYT
0.2894341,0.5308406,0.5274243,0.07863702,0.5,0.0,0.6693727,0.22,CYT
0.27709776,0.5604227,0.4772868,0.06739378,0.5,0.0,0.5322823,0.22,ME2
0.8140822,0.6939697,0.4524157,0.6573934,0.5,0.0,0.53100586,0.22,ME2
0.6883499,0.6511377,0.52243084,0.19171168,0.5,0.0,0.3445733,0.2975371,ME2
0.8048756,0.61894774,0.4202311,0.18016876,0.5,0.0,0.51470286,0.22,ME2
0.75491697,0.5519067,0.46089295,0.25259885,0.5,0.0,0.5340528,0.22,ME2
0.44551858,0.41226682,0.52764904,0.13996321,0.5,0.0,0.47576347,0.22,CYT
0.38512114,0.43855962,0.5434584,0.19426803,0.5,0.0,0.44786438,0.22,CYT
0.44929954,0.64676577,0.49223793,0.1800178,0.5,0.0,0.32204172,0.21922904,CYT
0.6086347,0.55708736,0.35425776,0.2544009,0.5,0.0,0.53458875,0.22,ME2
0.43401352,0.45652315,0.54474175,0.19844496,0.5,0.0,0.5421959,0.37895498,CYT
