mcg,gvh,alm,mit,erl,pox,vac,nuc,localization.site
0.7899869,0.74007422,0.42238237,0.174278512,0.50017438,0.0,0.51357355,0.22057525,ME2
0.81916197,0.74937634,0.38107173,0.180001803,0.5,0.0,0.50984859,0.22057006,ME2
0.83048825,0.77466114,0.48984765,0.24942664,0.5,0.0,0.54761474,0.2208883,ME2
0.80820342,0.45355287,0.4167347,0.12674543,0.50020062,0.0,0.5209604,0.22,ME2
0.75208005,0.7449228,0.44760819,0.192490561,0.5,0.0,0.56365314,0.22,ME2
0.64169659,0.46968546,0.54644401,0.117556145,0.50000667,0.0,0.52522273,0.2216081,ME2
0.53178001,0.2849,0.46023719,0.105963137,0.5,0.0,0.54621461,0.22,ME2
0.8192263,0.74841804,0.51711334,0.168060425,0.50002395,0.0,0.53401666,0.22,ME2
0.78625041,0.51865256,0.48193805,0.193199643,0.5,0.0,0.53787283,0.2203278,ME2
0.71493709,0.45980211,0.38090626,0.161819186,0.5,0.0,0.52534225,0.22088058,ME2
0.77292136,0.5251747,0.36009919,0.242813656,0.5,0.0,0.52199498,0.22146494,ME2
0.83098428,0.81372925,0.37854778,0.235930359,0.5,0.0,0.51969625,0.2209138,ME2
0.93523833,0.77089665,0.40130014,0.166661427,0.5,0.0,0.51442562,0.22,ME2
0.8595801,0.57337119,0.41724485,0.249919859,0.50013936,0.0,0.53350847,0.22052513,ME2
0.66788016,0.68057372,0.46501157,0.274892045,0.50014601,0.0,0.5186964,0.22177248,ME2
0.31123912,0.51532251,0.4887562,0.164378422,0.50015985,0.0,0.50208349,0.22,ME2
0.41514627,0.37302791,0.31495098,0.129722397,0.50004849,0.0,0.52995446,0.22041778,ME2
0.50153798,0.47982124,0.51968002,0.231472627,0.5,0.0,0.5287854,0.22105383,ME2
0.80951801,0.50989128,0.51433244,0.155705889,0.50000885,0.0,0.54983815,0.22,ME2
0.74912651,0.9,0.42777012,0.195738697,0.5,0.0,0.53963026,0.22010801,ME2
0.66777137,0.61112806,0.48401311,0.19434781,0.50005156,0.0,0.52438902,0.2204539,ME2
0.25824659,0.36696049,0.5173865,0.152823185,0.50026316,0.0,0.51208343,0.22,ME2
0.84443197,0.80958155,0.4607019,0.198036611,0.50002911,0.0,0.54990865,0.22,ME2
0.81707047,0.5940275,0.45397233,0.131038921,0.50007543,0.0,0.52394951,0.22,ME2
0.77512144,0.60364254,0.42102405,0.195351822,0.50005512,0.0,0.5144087,0.22,ME2
0.77114083,0.48089181,0.40516879,0.237259897,0.5,0.0,0.53969841,0.22,ME2
0.43737359,0.49460691,0.49225863,0.167427855,0.5,0.0,0.5454595,0.22172792,ME2
0.77066555,0.87067612,0.44706228,0.239104633,0.50005322,0.0,0.54101518,0.22,ME2
0.77577143,0.9,0.54623099,0.359207062,0.5,0.0,0.53721447,0.22,ME2
0.9433983,0.84388066,0.50669442,0.602859203,0.5000619,0.0,0.53949255,0.22090351,ME2
0.79435174,0.74962875,0.46090036,0.281891015,0.50013673,0.0,0.53869355,0.22,ME2
0.76475002,0.38946334,0.58489534,0.153069841,0.5,0.0,0.52904982,0.22027226,ME2
0.80026818,0.9,0.30163323,0.189453525,0.5,0.0,0.5366474,0.22,ME2
0.76031009,0.79308201,0.49824354,0.127729318,0.50004148,0.0,0.52148841,0.22145882,ME2
0.80342961,0.37338909,0.39595359,0.197060338,0.50010259,0.0,0.53258871,0.22064929,ME2
0.93227176,0.83798097,0.5166749,0.196419822,0.5,0.0,0.52847472,0.22,ME2
0.7947493,0.83350033,0.41442721,0.288801086,0.5,0.0,0.53674132,0.22,ME2
0.83582181,0.54535492,0.33487807,0.220911069,0.50002334,0.0,0.53045995,0.22,ME2
0.77858903,0.51940872,0.41808074,0.193894601,0.5,0.0,0.5203571,0.22,ME2
0.83956911,0.79857691,0.4276955,0.435314723,0.5,0.0,0.54338743,0.22247792,ME2
0.65962479,0.5983398,0.41464902,0.151322155,0.5,0.0,0.5335933,0.22261319,ME2
0.88781064,0.43338876,0.50943448,0.182055521,0.5,0.0,0.52429179,0.22,ME2
0.73818482,0.317849,0.41432225,0.310282029,0.50020657,0.0,0.54952724,0.22105331,ME2
0.82780313,0.87191177,0.46704081,0.178515726,0.50008358,0.0,0.55524504,0.22009106,ME2
0.79678873,0.38327363,0.49644664,0.200573671,0.50012841,0.0,0.5208132,0.22,ME2
0.83350634,0.84452914,0.38180464,0.396662657,0.5,0.0,0.50263157,0.22015868,ME2
0.86691774,0.53483342,0.41178788,0.224533746,0.50003138,0.0,0.50829469,0.22011462,ME2
0.76779019,0.72550273,0.50211528,0.243803743,0.50005359,0.0,0.53786755,0.22086562,ME2
0.82520837,0.4791919,0.38987082,0.219041723,0.50002071,0.0,0.51172645,0.22,ME2
0.92475684,0.86934811,0.42482952,0.355354588,0.50009513,0.0,0.50063455,0.2204141,ME2
0.8366289,0.82255427,0.48342052,0.341267386,0.50018542,0.0,0.53247536,0.22135412,ME2
0.85803652,0.70372191,0.47481365,0.342426277,0.50001784,0.0,0.54077923,0.22221361,ME2
0.77096138,0.60412158,0.55577217,0.270416856,0.5,0.0,0.54161285,0.22181706,ME2
0.84426426,0.89696725,0.53834003,0.533901922,0.50017398,0.0,0.54813648,0.22067077,ME2
0.66299978,0.52857684,0.52161224,0.110486618,0.50001978,0.0,0.53689923,0.22137158,ME2
0.97,0.82049689,0.34622983,0.368403532,0.50006796,0.0,0.54095244,0.22013471,ME2
0.97,0.79160087,0.57498324,0.21430777,0.50010369,0.0,0.53535319,0.22180546,ME2
0.83847161,0.46716165,0.49749263,0.201600002,0.50005744,0.0,0.54189627,0.22071199,ME2
0.72816495,0.63884007,0.33600531,0.191610403,0.50010448,0.0,0.52780782,0.22,ME2
0.89487471,0.78918945,0.54344072,0.387603935,0.5,0.0,0.5363238,0.22013306,ME2
0.71979566,0.55009406,0.40964507,0.151269467,0.5,0.0,0.53489146,0.22069136,ME2
0.8156476,0.56324756,0.47931733,0.19559098,0.5,0.0,0.52040276,0.221325,ME2
0.97,0.8962042,0.57673205,0.400155698,0.50006763,0.0,0.53307608,0.2202876,ME2
0.88042616,0.89961627,0.45629285,0.583472304,0.5,0.0,0.54663742,0.22147155,ME2
0.91903893,0.89921908,0.426104,0.210285747,0.5,0.0,0.51336733,0.22119531,ME2
0.81224144,0.9,0.3827507,0.279148339,0.50004621,0.0,0.5310218,0.22218947,ME2
0.5027263,0.43447201,0.37571429,0.172780413,0.50011377,0.0,0.51496949,0.22239446,ME2
0.78670146,0.7265509,0.54575573,0.142907936,0.50001026,0.0,0.51675669,0.22,ME2
0.86318525,0.71491942,0.61319598,0.173078981,0.5001164,0.0,0.51738011,0.22332516,ME2
0.73126055,0.41924219,0.44496183,0.130385809,0.5,0.0,0.55228902,0.22079822,ME2
0.91735018,0.86551424,0.4591921,0.18546165,0.5,0.0,0.54193772,0.22122054,ME2
0.83179111,0.39166957,0.52796416,0.138660276,0.500092,0.0,0.54013052,0.22,ME2
0.97,0.9,0.40445229,0.493507735,0.50010657,0.0,0.5288302,0.22,ME2
0.69710109,0.50275808,0.32060949,0.318398004,0.50001065,0.0,0.49743392,0.22,ME2
0.82948407,0.25002414,0.44453718,0.193579127,0.5,0.0,0.55222247,0.2207123,ME2
0.83628522,0.8537671,0.52272053,0.142456318,0.50008332,0.0,0.52899165,0.22,ME2
0.69369179,0.42318783,0.36761877,0.355353183,0.5,0.0,0.53148211,0.22,ME2
0.79135738,0.88079916,0.41189297,0.372394547,0.50000539,0.0,0.52842994,0.22,ME2
0.92879339,0.77894289,0.39536909,0.209033949,0.50007567,0.0,0.52860169,0.22,ME2
0.37405187,0.43851281,0.55385379,0.204881135,0.5,0.0,0.53066097,0.22012515,ME2
0.71984719,0.45983668,0.45904707,0.156061034,0.5,0.0,0.53401804,0.22,ME2
0.90060221,0.76282845,0.53196539,0.157259071,0.50004724,0.0,0.53614183,0.22109867,ME2
0.75530445,0.68979772,0.52698057,0.229533408,0.5,0.0,0.53973939,0.22,ME2
0.82171788,0.55384028,0.34464528,0.226818507,0.50001865,0.0,0.51681873,0.22,ME2
0.81066413,0.87225829,0.57160359,0.188552454,0.5001549,0.0,0.5391693,0.22000482,ME2
0.7399526,0.9,0.60648137,0.23309302,0.50013646,0.0,0.54235563,0.22,ME2
0.8232088,0.5539485,0.30538697,0.204528284,0.5,0.0,0.5345737,0.22,ME2
0.79002347,0.56411216,0.54337987,0.225420617,0.50011651,0.0,0.52280223,0.22,ME2
0.76046419,0.47886401,0.51521479,0.185073505,0.5001264,0.0,0.56858304,0.22,ME2
0.73622619,0.69141377,0.49320415,0.175664694,0.50001794,0.0,0.52649298,0.2210277,ME2
0.76942519,0.62371632,0.3337541,0.214533579,0.50001886,0.0,0.51246532,0.22,ME2
0.54371769,0.85922287,0.41561341,0.260134198,0.50007075,0.0,0.54907734,0.22,ME2
0.81885751,0.72928267,0.45553084,0.203188182,0.5000404,0.0,0.51828832,0.22091853,ME2
0.81264029,0.52978216,0.43688319,0.141299684,0.50002636,0.0,0.50387351,0.22,ME2
0.85792249,0.74634224,0.41316774,0.330984648,0.50022419,0.0,0.52183937,0.22,ME2
0.83450219,0.76086284,0.47828303,0.213482762,0.50000701,0.0,0.49807355,0.22,ME2
0.79308163,0.869445,0.39756793,0.141797545,0.50017687,0.0,0.51812809,0.22,ME2
0.77888779,0.38198977,0.30732797,0.203322802,0.50003272,0.0,0.50655655,0.22,ME2
0.84785768,0.9,0.46708335,0.52275882,0.5,0.0,0.54702927,0.22,ME2
0.73334565,0.47879684,0.42379387,0.168828949,0.50015078,0.0,0.51962938,0.22,ME2
0.89092529,0.85824022,0.46456221,0.271836073,0.50005016,0.0,0.48743189,0.22308668,ME2
0.57481524,0.40164095,0.38016319,0.163192171,0.50005762,0.0,0.53574911,0.22020338,ME2
0.80911178,0.73461921,0.54966206,0.211185708,0.5,0.0,0.50967122,0.2210836,ME2
0.8060147,0.89419629,0.48068566,0.340602793,0.5,0.0,0.51979547,0.22089643,ME2
0.88211661,0.60703667,0.43368592,0.240689976,0.50002309,0.0,0.54088142,0.22030402,ME2
0.77066363,0.42777999,0.37841926,0.160645341,0.50017983,0.0,0.51155016,0.22107479,ME2
0.81653247,0.49646364,0.40795129,0.221379699,0.5,0.0,0.53662031,0.22,ME2
0.78974811,0.56251805,0.43259104,0.107843133,0.5,0.0,0.53531839,0.22,ME2
0.81950534,0.47639412,0.42831562,0.246531845,0.5,0.0,0.53004821,0.22,ME2
0.79366704,0.73179376,0.48423103,0.217192713,0.5,0.0,0.53295113,0.22,ME2
0.69475818,0.68818283,0.45858356,0.195287499,0.50015277,0.0,0.5175431,0.22,ME2
0.58751094,0.47012323,0.41862931,0.137087024,0.5,0.0,0.52824954,0.22,ME2
0.81402962,0.87292391,0.48389802,0.225573522,0.5,0.0,0.53608638,0.22,ME2
0.89632595,0.53637616,0.50462971,0.217172188,0.50007677,0.0,0.51198143,0.22,ME2
0.51983308,0.68434245,0.54348287,0.196740814,0.5,0.0,0.53019014,0.22,ME2
0.65387482,0.50310098,0.36099808,0.2724801,0.5,0.0,0.52560576,0.22,ME2
0.75999031,0.84074061,0.47516073,0.321796997,0.50014644,0.0,0.52941006,0.22,ME2
0.7998785,0.55020219,0.4576663,0.154165423,0.50003355,0.0,0.52797339,0.22001416,ME2
0.92585698,0.79303756,0.40211278,0.189381265,0.50018208,0.0,0.52790323,0.22,ME2
0.83977566,0.9,0.53091297,0.479086161,0.5,0.0,0.53845803,0.22,ME2
0.76215964,0.66703668,0.56152026,0.188148009,0.50020802,0.0,0.53710024,0.22097772,ME2
0.7163828,0.56335054,0.35017052,0.173060493,0.5,0.0,0.53574194,0.22148852,ME2
0.83558952,0.85728973,0.41778024,0.195545042,0.5,0.0,0.54491794,0.22087088,ME2
0.55965295,0.39123963,0.40554889,0.16712876,0.5000909,0.0,0.52407682,0.22,ME2
0.81178261,0.88347196,0.47934309,0.333187235,0.50004939,0.0,0.54947398,0.22,ME2
0.71450695,0.53888819,0.44991665,0.209303333,0.50008525,0.0,0.5210715,0.22,ME2
0.90997376,0.77575127,0.49150009,0.239226654,0.50011359,0.0,0.55021498,0.2209264,ME2
0.77157573,0.89230428,0.51502058,0.192375159,0.5001349,0.0,0.51562317,0.22081905,ME2
0.81643162,0.85896084,0.36457558,0.168033708,0.50003474,0.0,0.55714576,0.22094794,ME2
0.77389045,0.59462855,0.4345735,0.229075736,0.50027111,0.0,0.55278614,0.22022839,ME2
0.75284662,0.89606157,0.38172526,0.245441895,0.50009,0.0,0.54806721,0.22121648,ME2
0.86499828,0.78840907,0.51836929,0.179080004,0.5,0.0,0.52054333,0.22167021,ME2
0.89178161,0.81238623,0.49125611,0.241777848,0.50013754,0.0,0.48877578,0.2202122,ME2
0.87514721,0.9,0.54240898,0.472759795,0.50016274,0.0,0.52276799,0.22059142,ME2
0.91790865,0.9,0.57064792,0.174108103,0.5,0.0,0.53914265,0.22,ME2
0.55493606,0.43803372,0.43533181,0.151221455,0.50012463,0.0,0.51917333,0.22,ME2
0.71356881,0.77618508,0.37891947,0.204946554,0.5,0.0,0.53714794,0.22,ME2
0.88135751,0.87335602,0.43457482,0.237267664,0.5,0.0,0.56564567,0.22,ME2
0.58516027,0.53859494,0.42005456,0.199562897,0.50008719,0.0,0.51935002,0.22,ME2
0.66710197,0.41038278,0.46853034,0.251444013,0.50013618,0.0,0.5200765,0.22,ME2
0.58829503,0.5826264,0.54124774,0.167891253,0.5,0.0,0.53851772,0.22049229,ME2
0.83391272,0.88874885,0.36716158,0.348191746,0.50015962,0.0,0.53140061,0.22,ME2
0.43848874,0.40617857,0.55678034,0.157134721,0.50007437,0.0,0.55454477,0.22,ME2
0.76237472,0.87477787,0.37208792,0.222814546,0.50000151,0.0,0.49421407,0.22,ME2
0.44733346,0.36058421,0.49826399,0.127441472,0.5,0.0,0.51884184,0.22,ME2
0.76336442,0.48416385,0.4901308,0.217546339,0.50002558,0.0,0.53285852,0.22053589,ME2
0.82972276,0.72677937,0.36631761,0.183631271,0.5,0.0,0.49876747,0.22,ME2
0.81093434,0.48716725,0.471328,0.19744678,0.50016834,0.0,0.53912266,0.22060535,ME2
0.51102105,0.48572588,0.37296176,0.221359204,0.5001461,0.0,0.53284212,0.22,ME2
0.97,0.73923655,0.49143668,0.329300849,0.5,0.0,0.49850248,0.22,ME2
0.89512687,0.70420737,0.545081,0.217671151,0.5,0.0,0.5214688,0.22199743,ME2
0.8546241,0.70392943,0.49820448,0.206110886,0.50009111,0.0,0.51470591,0.22,ME2
0.77847405,0.56168793,0.39786264,0.216339316,0.50007159,0.0,0.5134156,0.22128374,ME2
0.8002841,0.71493235,0.51671761,0.205222466,0.5,0.0,0.49541285,0.2210479,ME2
0.9112881,0.83500837,0.55696171,0.153275717,0.50004854,0.0,0.52667638,0.22,ME2
0.39923367,0.47850466,0.31729524,0.04,0.50002216,0.0,0.53473945,0.22014286,ME2
0.60528496,0.56363454,0.44898474,0.129835978,0.50003439,0.0,0.54070192,0.22,ME2
0.86189079,0.9,0.52860024,0.289563591,0.50008908,0.0,0.5103978,0.22,ME2
0.5817578,0.872086,0.39243328,0.185223844,0.50010803,0.0,0.5312819,0.22026978,ME2
0.5307418,0.57090753,0.38805434,0.229270838,0.50001734,0.0,0.54176409,0.22,ME2
0.899121,0.77220146,0.42910719,0.149808462,0.50007137,0.0,0.54039872,0.22035073,ME2
0.56162435,0.75649639,0.43577794,0.345552338,0.50008466,0.0,0.52166972,0.22084644,ME2
0.80576105,0.54637587,0.43224249,0.249560187,0.5,0.0,0.53640487,0.22,ME2
0.65018974,0.76040172,0.34817875,0.309720298,0.50001952,0.0,0.50418452,0.22,ME2
0.94209806,0.70287058,0.46028514,0.231709405,0.50010718,0.0,0.54070714,0.22040498,ME2
0.87169224,0.55608747,0.38070302,0.179834633,0.50010634,0.0,0.52971649,0.22055943,ME2
0.46301037,0.43969567,0.37763908,0.092963695,0.5,0.0,0.51348534,0.2225804,ME2
0.5075894,0.39715339,0.34863454,0.17162328,0.50004194,0.0,0.52263355,0.22116253,ME2
0.78683678,0.74032204,0.42164651,0.218456121,0.50010512,0.0,0.53370413,0.22,ME2
0.76186862,0.86220795,0.41520792,0.553460943,0.5001146,0.0,0.52858017,0.22,ME2
0.76774841,0.33315948,0.38300441,0.273522377,0.5,0.0,0.56493401,0.22,ME2
0.85485531,0.80475012,0.43345173,0.23737835,0.50007872,0.0,0.52710535,0.22,ME2
0.81990874,0.87247876,0.50916693,0.326261214,0.50001555,0.0,0.53372022,0.22163632,ME2
0.67228007,0.52898719,0.45436492,0.227164516,0.5,0.0,0.51081216,0.22231024,ME2
0.78197156,0.75652998,0.55803548,0.267129916,0.50002726,0.0,0.52810332,0.22070729,ME2
0.52257862,0.70530352,0.44159025,0.180329221,0.5000405,0.0,0.52844595,0.22,ME2
0.89628607,0.72214152,0.34050794,0.226292994,0.5,0.0,0.51098176,0.22,ME2
0.80862247,0.73853144,0.65373507,0.190000354,0.5,0.0,0.56567898,0.22,ME2
0.71917775,0.59501667,0.4510685,0.104847302,0.50005828,0.0,0.52175558,0.22075898,ME2
0.78781887,0.51502568,0.33421284,0.204276589,0.5,0.0,0.51655915,0.22035442,ME2
0.94716195,0.88299154,0.40130675,0.571554452,0.50004539,0.0,0.51397035,0.22146227,ME2
0.78339713,0.9,0.30315659,0.253967973,0.5,0.0,0.53280527,0.22031965,ME2
0.91966742,0.67624518,0.49000398,0.666096562,0.5,0.0,0.5125861,0.22,ME2
0.79188245,0.79436796,0.46907516,0.253971997,0.50016808,0.0,0.49990724,0.22060942,ME2
0.9583807,0.80115736,0.33955533,0.186512423,0.5,0.0,0.53791914,0.22047904,ME2
0.52062464,0.38443989,0.43659624,0.133998622,0.5,0.0,0.52497943,0.22,ME2
0.35957635,0.76646503,0.51698584,0.389243048,0.5,0.0,0.51639865,0.22069678,ME2
0.5810347,0.8725259,0.42363443,0.291076844,0.50002199,0.0,0.53685232,0.22,ME2
0.86119901,0.66553804,0.44580893,0.166331881,0.50011083,0.0,0.52471741,0.22196748,ME2
0.89246332,0.74230706,0.4401083,0.232367444,0.5,0.0,0.54557232,0.22054986,ME2
0.85426385,0.77741108,0.46303872,0.227745556,0.50007743,0.0,0.5297167,0.22,ME2
0.9089655,0.74502545,0.51159633,0.341018522,0.5,0.0,0.50889833,0.22,ME2
0.80283681,0.73440606,0.56459012,0.180601524,0.5,0.0,0.52895075,0.22103604,ME2
0.90047527,0.66452716,0.55265457,0.370425881,0.50011631,0.0,0.52375759,0.22010427,ME2
0.63149445,0.52757834,0.34489438,0.121117073,0.50006207,0.0,0.53984909,0.22128733,ME2
0.81341423,0.52747304,0.37806224,0.208460816,0.5,0.0,0.52286745,0.22,ME2
0.77508117,0.57802609,0.4403008,0.225319562,0.50007034,0.0,0.51502662,0.2202928,ME2
0.74705505,0.41715588,0.60445711,0.102463233,0.50001885,0.0,0.53420487,0.22,ME2
0.84952246,0.68114742,0.41229474,0.183138162,0.50002403,0.0,0.55275167,0.22,ME2
0.78828139,0.7640956,0.57932394,0.199984893,0.5,0.0,0.52787845,0.22,ME2
0.72261303,0.56392462,0.36228054,0.147623138,0.5,0.0,0.52945644,0.22,ME2
0.76851439,0.56350873,0.34369396,0.169192607,0.50000177,0.0,0.54673858,0.22103335,ME2
0.80992122,0.42088746,0.38703532,0.21550113,0.50012546,0.0,0.51991958,0.22,ME2
0.40494321,0.53634602,0.36902751,0.18864364,0.5001201,0.0,0.51115895,0.22021249,ME2
0.92907441,0.72763109,0.42933417,0.240621154,0.5,0.0,0.53101257,0.22012979,ME2
0.79366257,0.33064927,0.42052373,0.22823762,0.50017028,0.0,0.52923528,0.22084366,ME2
0.84433007,0.87382445,0.52624631,0.224099464,0.50000194,0.0,0.53583147,0.22082957,ME2
0.7401092,0.87532292,0.46644974,0.39150144,0.50012016,0.0,0.55554181,0.22,ME2
0.75769555,0.84437684,0.46778444,0.295802747,0.50014749,0.0,0.53355399,0.22001652,ME2
0.84905894,0.70171546,0.42131738,0.197388066,0.5000976,0.0,0.53797604,0.22034443,ME2
0.77469357,0.9,0.45220161,0.370362114,0.50013663,0.0,0.5448862,0.22,ME2
0.90381476,0.9,0.45938012,0.375075833,0.50015367,0.0,0.5377175,0.22246364,ME2
0.892637,0.88650367,0.57125727,0.320480607,0.5,0.0,0.52431094,0.22,ME2
0.45539114,0.54879581,0.44948121,0.223481239,0.50014535,0.0,0.51825137,0.22,ME2
0.85745565,0.86676544,0.45472078,0.22780613,0.5,0.0,0.53529425,0.22055521,ME2
0.77393113,0.44098643,0.38794822,0.215415447,0.50010469,0.0,0.51623425,0.22015061,ME2
0.55974109,0.555002,0.36787447,0.192315476,0.50023835,0.0,0.5364685,0.22,ME2
0.62699602,0.46691682,0.4263661,0.16252997,0.50000519,0.0,0.56382064,0.22,ME2
0.79598752,0.43774548,0.3764254,0.233355467,0.50009759,0.0,0.53327569,0.22117694,ME2
0.76407534,0.57370879,0.54226641,0.191180455,0.50006833,0.0,0.5236815,0.22064491,ME2
0.7342954,0.43538472,0.39939749,0.222313104,0.5,0.0,0.52016592,0.22061937,ME2
0.80258841,0.46597198,0.41300999,0.083731898,0.5,0.0,0.53475658,0.22010679,ME2
0.88809672,0.88558537,0.50536259,0.38161945,0.5,0.0,0.50721569,0.22125228,ME2
0.76688953,0.68847471,0.51617539,0.197566518,0.50014214,0.0,0.57091752,0.2200768,ME2
0.91472431,0.79924683,0.50764967,0.509061365,0.5,0.0,0.49565631,0.2204982,ME2
0.89711007,0.5720444,0.47560591,0.156043667,0.5,0.0,0.54701762,0.22,ME2
0.58393649,0.58872912,0.43584816,0.24900118,0.5,0.0,0.51522848,0.22128076,ME2
0.7179922,0.5276689,0.54417852,0.168489085,0.5,0.0,0.53033575,0.22,ME2
0.83311262,0.47614483,0.50414672,0.198324511,0.50000182,0.0,0.54884721,0.22,ME2
