age,workclass,fnlwgt,education,education.num,marital.status,occupation,relationship,race,sex,capital.gain,capital.loss,hours.per.week,native.country,income
28.0,Private,164356.6,Preschool,10.0,Never-married,Craft-repair,Own-child,White,Male,0.0,0.0,40.0,Scotland,<=50K
35.0,Private,201287.55,7th-8th,10.0,Never-married,Transport-moving,Husband,White,Male,0.0,0.0,40.0,Peru,<=50K
41.0,Private,112426.06,Preschool,10.0,Married-civ-spouse,Adm-clerical,Husband,White,Female,0.0,0.0,40.0,Trinadad&Tobago,<=50K
35.0,Private,207083.69,Preschool,10.0,Never-married,Transport-moving,Husband,White,Male,0.0,0.0,75.0,Peru,<=50K
26.0,Private,138026.78,11th,11.0,Married-civ-spouse,Transport-moving,Husband,White,Female,0.0,0.0,50.0,Peru,<=50K
38.0,Private,147617.6,7th-8th,11.0,Never-married,Craft-repair,Husband,White,Male,0.0,0.0,64.15637,India,<=50K
27.0,Private,183511.97,Prof-school,9.0,Never-married,Other-service,Own-child,White,Female,99999.0,0.0,60.0,Iran,<=50K
42.0,Private,135658.52,Masters,10.0,Never-married,Craft-repair,Own-child,White,Female,4543.262,0.0,40.0,Trinadad&Tobago,<=50K
40.0,Private,180247.28,1st-4th,10.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,46.0,Trinadad&Tobago,<=50K
39.0,Private,154159.77,Masters,12.0,Never-married,Transport-moving,Husband,White,Female,0.0,0.0,65.43354,Peru,<=50K
41.0,Private,144041.03,Masters,13.0,Never-married,Transport-moving,Own-child,White,Female,0.0,0.0,40.0,Peru,<=50K
34.0,Private,180246.75,Masters,11.0,Married-civ-spouse,Transport-moving,Husband,White,Male,0.0,0.0,55.0,Peru,<=50K
33.0,Private,100130.3,11th,11.0,Married-civ-spouse,Transport-moving,Husband,White,Male,0.0,0.0,24.0,Peru,<=50K
39.0,Private,194237.58,Masters,13.0,Never-married,Transport-moving,Husband,White,Female,0.0,0.0,40.0,Iran,<=50K
35.0,Private,149054.84,Prof-school,11.0,Never-married,Sales,Own-child,White,Female,0.0,0.0,40.0,India,<=50K
39.0,Private,214783.84,Preschool,9.0,Never-married,Transport-moving,Husband,White,Female,0.0,0.0,40.0,India,<=50K
26.0,Private,116110.01,Preschool,12.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,55.0,India,<=50K
38.0,Private,140281.83,Preschool,10.0,Never-married,Other-service,Husband,White,Female,0.0,0.0,50.0,Trinadad&Tobago,<=50K
40.0,Private,123070.46,1st-4th,13.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,40.0,Iran,<=50K
26.0,Private,89403.59,Masters,12.0,Never-married,Craft-repair,Husband,White,Male,0.0,0.0,48.0,Laos,<=50K
35.0,Private,175986.69,11th,10.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,40.0,Portugal,<=50K
40.0,Private,200373.89,Preschool,9.0,Never-married,Transport-moving,Husband,Black,Male,0.0,0.0,70.0,India,<=50K
38.0,Private,100310.29,Prof-school,10.0,Never-married,Craft-repair,Husband,White,Male,0.0,0.0,40.0,Trinadad&Tobago,<=50K
38.0,Self-emp-not-inc,177768.52,Masters,10.0,Married-civ-spouse,Transport-moving,Husband,White,Female,0.0,0.0,45.0,Iran,<=50K
26.0,Private,121273.25,1st-4th,13.0,Never-married,Transport-moving,Husband,White,Male,0.0,0.0,60.0,Peru,<=50K
25.0,Private,131585.75,Masters,11.0,Married-civ-spouse,Sales,Husband,White,Male,0.0,0.0,40.0,India,<=50K
41.0,Private,118511.3,Masters,11.0,Married-civ-spouse,Transport-moving,Husband,White,Male,0.0,0.0,40.0,India,<=50K
34.0,Private,191658.98,Masters,11.0,Married-civ-spouse,Transport-moving,Husband,White,Male,0.0,0.0,81.070625,India,<=50K
40.0,Private,123317.78,Prof-school,11.0,Married-civ-spouse,Other-service,Husband,White,Male,0.0,0.0,40.0,Trinadad&Tobago,<=50K
39.0,Private,253530.03,Masters,13.0,Never-married,Transport-moving,Husband,White,Female,0.0,0.0,35.0,Peru,<=50K
37.0,Private,102452.164,Prof-school,7.0,Married-civ-spouse,Transport-moving,Husband,White,Female,0.0,0.0,20.0,Peru,<=50K
38.0,Private,219787.72,Masters,10.0,Never-married,Transport-moving,Husband,White,Male,99999.0,0.0,50.0,Trinadad&Tobago,<=50K
39.0,Private,222798.84,1st-4th,10.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,40.0,Trinadad&Tobago,<=50K
40.0,Self-emp-not-inc,139979.78,Preschool,13.0,Married-civ-spouse,Sales,Husband,White,Male,0.0,0.0,60.0,Peru,<=50K
28.0,Private,192255.44,Preschool,10.0,Married-civ-spouse,Transport-moving,Husband,White,Male,0.0,0.0,50.0,India,<=50K
31.0,Private,156046.14,11th,10.0,Never-married,Craft-repair,Husband,White,Male,0.0,0.0,60.0,Trinadad&Tobago,<=50K
35.0,Private,97453.83,Masters,11.0,Never-married,Transport-moving,Husband,White,Male,0.0,0.0,45.0,India,<=50K
37.0,Private,201718.92,Masters,10.0,Married-civ-spouse,Craft-repair,Husband,White,Female,0.0,0.0,30.0,Peru,<=50K
25.0,Federal-gov,101383.34,11th,10.0,Married-civ-spouse,Other-service,Husband,White,Male,0.0,0.0,45.0,Peru,<=50K
40.0,Private,107576.58,Masters,10.0,Never-married,Craft-repair,Husband,White,Female,0.0,0.0,40.0,Trinadad&Tobago,<=50K
27.0,Private,131450.94,Masters,10.0,Never-married,Other-service,Husband,White,Female,4214.8887,0.0,40.0,Peru,<=50K
30.0,Self-emp-not-inc,99690.555,Preschool,13.0,Married-civ-spouse,Sales,Husband,Black,Male,0.0,0.0,43.0,Trinadad&Tobago,<=50K
26.0,Private,164028.06,11th,11.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,40.0,Peru,<=50K
40.0,Private,163529.88,Prof-school,10.0,Married-civ-spouse,Other-service,Husband,White,Female,0.0,0.0,40.0,Trinadad&Tobago,<=50K
37.0,Private,200213.34,11th,10.0,Married-civ-spouse,Transport-moving,Husband,White,Male,0.0,0.0,40.0,Laos,<=50K
40.0,Private,161650.16,1st-4th,13.0,Married-civ-spouse,Adm-clerical,Husband,White,Male,0.0,0.0,40.0,Laos,<=50K
28.0,Private,123990.1,7th-8th,10.0,Never-married,Craft-repair,Husband,White,Female,0.0,0.0,60.0,Iran,<=50K
39.0,Private,135744.42,Masters,10.0,Married-civ-spouse,Other-service,Husband,White,Male,0.0,0.0,87.45679,Trinadad&Tobago,<=50K
25.0,Private,105623.36,Masters,10.0,Married-civ-spouse,Transport-moving,Husband,White,Male,99999.0,0.0,49.85341,Trinadad&Tobago,<=50K
35.0,Private,267633.16,Prof-school,12.0,Married-civ-spouse,Transport-moving,Own-child,White,Female,0.0,0.0,79.66928,India,<=50K
31.0,Private,147656.86,7th-8th,13.0,Married-civ-spouse,Transport-moving,Husband,White,Female,0.0,0.0,50.0,Trinadad&Tobago,<=50K
31.0,Private,103708.516,11th,11.0,Never-married,Other-service,Husband,White,Male,0.0,0.0,46.0,Peru,<=50K
32.0,Private,162355.67,1st-4th,10.0,Married-civ-spouse,Other-service,Husband,White,Male,0.0,0.0,40.0,Trinadad&Tobago,<=50K
32.0,Private,101593.81,Preschool,10.0,Never-married,Transport-moving,Own-child,White,Female,0.0,0.0,40.0,Iran,<=50K
25.0,Private,210811.39,Masters,11.0,Married-civ-spouse,Transport-moving,Husband,White,Male,0.0,0.0,50.0,Iran,<=50K
39.91437,Private,158916.2,Prof-school,10.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,50.0,Trinadad&Tobago,<=50K
38.0,Private,112586.6,11th,10.0,Never-married,Craft-repair,Husband,White,Male,0.0,0.0,40.0,Peru,<=50K
40.0,Private,134178.9,1st-4th,13.0,Never-married,Craft-repair,Own-child,White,Female,0.0,0.0,30.0,Italy,<=50K
33.0,Private,139840.83,Preschool,10.0,Never-married,Craft-repair,Own-child,White,Male,0.0,0.0,45.0,Trinadad&Tobago,<=50K
34.0,Private,117599.78,Prof-school,12.0,Never-married,Craft-repair,Own-child,White,Male,0.0,0.0,40.0,Trinadad&Tobago,<=50K
39.0,Private,126682.65,Masters,13.0,Married-civ-spouse,Transport-moving,Husband,White,Male,0.0,0.0,50.0,Trinadad&Tobago,<=50K
31.0,Private,268000.3,Preschool,13.0,Married-civ-spouse,Other-service,Husband,White,Male,0.0,0.0,40.0,Peru,<=50K
37.0,Private,170069.11,11th,10.0,Never-married,Transport-moving,Own-child,White,Male,0.0,0.0,16.0,Peru,<=50K
40.0,Federal-gov,170641.19,Masters,10.0,Never-married,Other-service,Own-child,White,Female,0.0,0.0,40.0,Trinadad&Tobago,<=50K
28.610178,Private,206538.6,Preschool,11.0,Never-married,Adm-clerical,Own-child,White,Male,0.0,0.0,70.0,Trinadad&Tobago,<=50K
37.0,Private,175718.33,Preschool,10.0,Never-married,Transport-moving,Husband,White,Male,0.0,0.0,43.36816,Trinadad&Tobago,<=50K
41.0,Private,215373.8,Masters,13.0,Married-civ-spouse,Craft-repair,Own-child,White,Female,0.0,0.0,40.0,Trinadad&Tobago,<=50K
37.0,Private,199035.88,Preschool,10.0,Married-civ-spouse,Sales,Husband,White,Male,0.0,0.0,60.0,India,<=50K
31.0,Private,112543.836,7th-8th,13.0,Married-civ-spouse,Adm-clerical,Husband,White,Male,0.0,0.0,80.918884,Laos,<=50K
34.979362,Private,202937.11,11th,10.0,Never-married,Craft-repair,Own-child,Asian-Pac-Islander,Female,0.0,0.0,35.0,Peru,<=50K
33.759983,Private,191776.42,1st-4th,12.0,Married-civ-spouse,Sales,Husband,White,Male,0.0,0.0,45.0,India,<=50K
24.0,Self-emp-not-inc,147229.36,Masters,13.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,40.0,India,<=50K
34.0,Private,120328.74,11th,13.0,Never-married,Sales,Own-child,White,Female,0.0,0.0,40.0,India,<=50K
25.0,Private,150096.83,Prof-school,6.0,Never-married,Sales,Own-child,White,Female,0.0,0.0,50.0,India,<=50K
32.0,Private,152052.16,Preschool,10.0,Separated,Transport-moving,Husband,White,Male,0.0,0.0,60.0,Trinadad&Tobago,<=50K
33.0,Private,102751.445,7th-8th,9.0,Never-married,Other-service,Husband,White,Male,0.0,0.0,40.0,Peru,<=50K
31.0,Private,154528.36,1st-4th,10.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,40.0,Trinadad&Tobago,<=50K
28.0,Private,167427.16,11th,11.0,Never-married,Craft-repair,Own-child,White,Female,0.0,0.0,52.0,Trinadad&Tobago,<=50K
35.0,Private,193031.47,11th,10.0,Never-married,Other-service,Husband,White,Male,0.0,0.0,72.0,Peru,<=50K
31.0,Private,114486.914,11th,10.0,Married-civ-spouse,Prof-specialty,Husband,White,Male,0.0,0.0,50.0,Laos,<=50K
39.0,Private,198192.36,Prof-school,10.0,Never-married,Transport-moving,Own-child,White,Male,0.0,0.0,50.0,India,<=50K
25.0,Private,97981.0,Preschool,9.0,Married-civ-spouse,Craft-repair,Husband,White,Female,0.0,0.0,70.0,Iran,>50K
35.0,Private,160222.39,Preschool,10.0,Never-married,Other-service,Husband,White,Male,0.0,0.0,80.520706,Trinadad&Tobago,<=50K
33.0,Private,207732.3,7th-8th,10.0,Never-married,Sales,Husband,White,Male,0.0,0.0,45.0,Peru,<=50K
38.0,Private,108267.195,7th-8th,9.0,Married-civ-spouse,Other-service,Own-child,White,Female,0.0,0.0,50.0,Iran,<=50K
38.0,Private,95903.1,Masters,10.0,Married-civ-spouse,Transport-moving,Husband,White,Male,0.0,0.0,40.0,Peru,<=50K
28.0,Private,278155.97,Prof-school,10.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,40.0,India,<=50K
39.0,Private,207278.02,Prof-school,13.0,Separated,Craft-repair,Own-child,White,Female,0.0,0.0,50.0,Trinadad&Tobago,<=50K
40.688046,Private,285262.12,11th,13.0,Never-married,Transport-moving,Own-child,White,Female,0.0,0.0,40.0,Italy,<=50K
38.0,Private,99253.18,Prof-school,9.0,Never-married,Transport-moving,Own-child,White,Male,0.0,0.0,20.0,Trinadad&Tobago,<=50K
26.0,Federal-gov,113882.82,1st-4th,13.0,Married-civ-spouse,Adm-clerical,Own-child,Black,Female,0.0,0.0,52.0,Trinadad&Tobago,<=50K
39.0,Private,152387.72,Masters,11.0,Married-civ-spouse,Sales,Husband,White,Male,0.0,0.0,55.0,Trinadad&Tobago,<=50K
39.0,Private,184251.45,Preschool,10.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,40.0,Laos,<=50K
24.0,Self-emp-not-inc,160956.69,Prof-school,13.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,87.678764,Trinadad&Tobago,<=50K
25.0,Private,103484.875,Prof-school,12.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,40.0,Scotland,<=50K
28.0,Private,136290.2,Masters,10.0,Separated,Craft-repair,Own-child,White,Female,0.0,0.0,55.0,Trinadad&Tobago,<=50K
27.0,Private,178395.81,Masters,11.0,Never-married,Craft-repair,Husband,White,Male,0.0,0.0,81.97019,Trinadad&Tobago,<=50K
35.0,Private,151651.73,11th,11.0,Married-civ-spouse,Other-service,Husband,White,Male,0.0,0.0,50.0,Peru,<=50K
38.0,Private,210073.72,11th,11.0,Never-married,Sales,Husband,White,Male,0.0,0.0,60.0,India,<=50K
26.0,Private,112452.21,Prof-school,10.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,40.0,Trinadad&Tobago,<=50K
43.0,Private,166203.89,Prof-school,9.0,Married-civ-spouse,Adm-clerical,Own-child,White,Male,0.0,0.0,40.0,Trinadad&Tobago,<=50K
39.0,Private,104580.33,11th,12.0,Never-married,Craft-repair,Own-child,White,Male,0.0,0.0,40.0,Trinadad&Tobago,<=50K
31.0,Private,117337.9,11th,10.0,Never-married,Transport-moving,Own-child,White,Male,0.0,0.0,40.0,Trinadad&Tobago,<=50K
33.0,Private,175442.38,Masters,12.0,Never-married,Craft-repair,Husband,White,Male,0.0,0.0,60.0,Peru,<=50K
30.0,Private,209038.81,Prof-school,11.0,Never-married,Transport-moving,Own-child,White,Male,0.0,0.0,55.0,Peru,<=50K
38.0,Private,155030.38,Masters,10.0,Married-civ-spouse,Other-service,Husband,White,Male,0.0,0.0,45.0,Trinadad&Tobago,<=50K
40.0,Private,108772.484,Masters,13.0,Married-civ-spouse,Craft-repair,Own-child,White,Female,0.0,0.0,45.0,Peru,<=50K
37.0,Private,224328.44,Preschool,10.0,Never-married,Sales,Own-child,White,Male,0.0,0.0,40.0,Peru,<=50K
24.0,Private,223852.97,1st-4th,10.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,36.0,India,<=50K
37.0,Private,95720.22,Masters,9.0,Married-civ-spouse,Craft-repair,Husband,White,Female,0.0,0.0,15.0,Italy,<=50K
32.0,Private,190909.61,Masters,10.0,Married-civ-spouse,Transport-moving,Husband,White,Male,0.0,0.0,60.64528,Peru,<=50K
41.650234,Private,132851.95,1st-4th,10.025916,Never-married,Craft-repair,Husband,White,Male,0.0,0.0,32.0,Trinadad&Tobago,<=50K
39.0,Private,211939.34,11th,11.0,Never-married,Transport-moving,Husband,White,Male,0.0,0.0,40.0,Trinadad&Tobago,<=50K
36.0,Private,143262.03,11th,10.0,Never-married,Sales,Husband,White,Male,0.0,0.0,4.0,Peru,<=50K
32.0,Private,181214.23,Prof-school,10.0,Married-civ-spouse,Other-service,Husband,White,Female,0.0,0.0,40.0,Peru,<=50K
26.0,Private,110798.99,Masters,11.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,25.0,India,<=50K
37.0,Private,111921.99,Preschool,11.0,Married-civ-spouse,Transport-moving,Husband,White,Male,0.0,0.0,50.0,Trinadad&Tobago,<=50K
41.0,Private,110309.12,Masters,12.0,Never-married,Craft-repair,Husband,White,Female,0.0,0.0,84.0,Iran,<=50K
29.0,Private,173874.48,11th,9.0,Married-civ-spouse,Transport-moving,Own-child,White,Male,3753.0552,0.0,40.0,Trinadad&Tobago,<=50K
38.0,Private,194856.89,11th,9.0,Never-married,Transport-moving,Husband,White,Male,0.0,0.0,40.0,Trinadad&Tobago,<=50K
37.0,Private,218222.22,Preschool,9.0,Never-married,Sales,Own-child,White,Female,0.0,0.0,25.0,Trinadad&Tobago,<=50K
37.0,Private,221071.69,Prof-school,13.0,Married-civ-spouse,Craft-repair,Husband,White,Female,0.0,0.0,84.0,Trinadad&Tobago,<=50K
31.0,Private,141872.23,11th,12.504718,Never-married,Craft-repair,Own-child,White,Female,0.0,0.0,25.0,Peru,<=50K
40.0,Private,197311.48,Prof-school,11.0,Married-civ-spouse,Sales,Husband,White,Female,0.0,0.0,45.0,India,<=50K
30.0,Private,117798.625,Masters,13.0,Married-civ-spouse,Sales,Husband,White,Male,0.0,0.0,40.0,India,<=50K
42.0,Private,102746.21,Masters,13.0,Married-civ-spouse,Craft-repair,Husband,White,Male,99999.0,0.0,49.12541,Trinadad&Tobago,>50K
40.0,Private,158804.31,Masters,11.0,Married-civ-spouse,Adm-clerical,Husband,White,Male,0.0,0.0,40.0,India,<=50K
40.0,Private,85526.734,11th,10.0,Never-married,Adm-clerical,Own-child,White,Female,0.0,0.0,70.0,Peru,<=50K
39.0,Private,109950.08,7th-8th,10.0,Never-married,Adm-clerical,Own-child,White,Female,0.0,0.0,40.0,Iran,<=50K
41.0,Private,116670.72,Masters,13.0,Never-married,Transport-moving,Husband,White,Female,0.0,0.0,3.1702244,Trinadad&Tobago,<=50K
39.0,Private,210967.11,11th,12.0,Separated,Craft-repair,Husband,White,Female,0.0,0.0,30.0,Iran,<=50K
25.0,Private,163662.27,Masters,10.0,Married-civ-spouse,Craft-repair,Husband,White,Male,99999.0,0.0,40.0,Laos,<=50K
28.0,Private,176767.9,Masters,10.0,Married-civ-spouse,Transport-moving,Husband,White,Female,0.0,0.0,47.206024,India,<=50K
38.0,Private,188635.02,Prof-school,10.0,Married-civ-spouse,Other-service,Husband,White,Male,0.0,0.0,45.0,Trinadad&Tobago,<=50K
28.0,Private,128502.766,7th-8th,12.0,Married-civ-spouse,Craft-repair,Own-child,White,Female,0.0,0.0,45.0,Laos,<=50K
28.0,Private,123383.81,Preschool,10.0,Never-married,Craft-repair,Own-child,White,Female,0.0,0.0,35.0,Peru,<=50K
40.0,Private,203329.25,Assoc-voc,10.0,Never-married,Transport-moving,Own-child,White,Female,0.0,0.0,30.0,Trinadad&Tobago,<=50K
39.0,Private,135733.23,Masters,9.0,Never-married,Transport-moving,Own-child,White,Female,0.0,0.0,40.0,Laos,<=50K
39.0,Private,115309.4,Masters,12.0,Married-civ-spouse,Transport-moving,Husband,White,Female,0.0,0.0,40.0,India,<=50K
39.0,Private,241935.73,Masters,13.0,Married-civ-spouse,Transport-moving,Husband,White,Male,0.0,0.0,25.0,India,<=50K
36.0,Private,180243.95,7th-8th,12.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,40.0,Trinadad&Tobago,<=50K
30.0,Private,216582.38,Preschool,10.0,Married-civ-spouse,Transport-moving,Husband,White,Male,0.0,0.0,50.0,India,<=50K
41.0,Private,117676.805,Masters,10.0,Never-married,Adm-clerical,Husband,Other,Male,0.0,0.0,40.0,Peru,<=50K
39.0,Private,117794.19,Masters,10.0,Never-married,Sales,Own-child,White,Female,0.0,0.0,40.0,Peru,<=50K
38.0,Private,217612.17,Prof-school,9.0,Never-married,Other-service,Husband,White,Male,0.0,0.0,40.0,India,<=50K
26.0,Private,124055.31,7th-8th,5.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,40.0,Peru,<=50K
38.0,Private,140051.94,11th,10.0,Never-married,Craft-repair,Own-child,White,Female,0.0,0.0,35.0,Trinadad&Tobago,<=50K
39.0,Private,124358.914,Prof-school,9.0,Married-civ-spouse,Transport-moving,Husband,White,Female,0.0,0.0,40.0,Trinadad&Tobago,<=50K
35.0,Private,114201.79,7th-8th,10.0,Married-civ-spouse,Adm-clerical,Husband,White,Male,0.0,0.0,50.0,Peru,<=50K
40.0,Private,98619.82,11th,11.0,Never-married,Transport-moving,Husband,White,Male,0.0,0.0,40.0,Peru,<=50K
29.0,Private,95929.91,1st-4th,9.0,Never-married,Transport-moving,Own-child,White,Female,0.0,0.0,35.0,Peru,<=50K
40.49462,Private,293379.06,Masters,11.0,Married-civ-spouse,Sales,Husband,Other,Female,0.0,0.0,40.0,Trinadad&Tobago,<=50K
41.0,Private,185807.66,11th,9.0,Married-civ-spouse,Other-service,Husband,White,Male,0.0,0.0,25.0,Trinadad&Tobago,<=50K
35.0,Private,160367.73,11th,10.0,Never-married,Transport-moving,Own-child,White,Male,99999.0,0.0,60.0,Peru,<=50K
39.0,Private,197790.34,Prof-school,9.0,Never-married,Sales,Own-child,White,Female,0.0,0.0,40.0,India,<=50K
33.0,Private,228348.36,Masters,12.0,Never-married,Sales,Husband,White,Female,0.0,0.0,40.0,Laos,<=50K
31.0,Private,133014.83,Masters,11.0,Never-married,Transport-moving,Husband,White,Male,0.0,0.0,48.0,Peru,<=50K
36.0,Private,177233.3,Masters,10.0,Married-civ-spouse,Other-service,Own-child,White,Female,0.0,0.0,40.0,Trinadad&Tobago,<=50K
39.0,Private,274223.97,1st-4th,10.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,40.0,Trinadad&Tobago,<=50K
27.0,Federal-gov,261590.56,11th,9.0,Married-civ-spouse,Transport-moving,Husband,White,Male,0.0,0.0,50.0,Peru,<=50K
38.0,Private,171956.56,11th,13.0,Married-civ-spouse,Sales,Husband,White,Male,0.0,0.0,40.0,Peru,<=50K
34.0,Private,84795.73,Masters,10.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,40.0,Laos,<=50K
38.0,Private,113121.48,Bachelors,10.0,Married-civ-spouse,Craft-repair,Husband,White,Female,0.0,0.0,45.0,India,<=50K
39.0,Private,199199.55,Masters,13.0,Never-married,Craft-repair,Own-child,White,Male,0.0,0.0,44.0,India,<=50K
43.0,Private,121655.35,Prof-school,9.0,Married-civ-spouse,Transport-moving,Own-child,White,Male,0.0,0.0,80.0,India,<=50K
34.0,Private,107360.38,11th,9.0,Married-civ-spouse,Craft-repair,Husband,White,Male,49197.094,0.0,40.0,Trinadad&Tobago,<=50K
41.0,Private,205732.9,Masters,13.0,Never-married,Adm-clerical,Own-child,White,Female,0.0,0.0,40.0,India,<=50K
27.0,Private,135241.08,11th,12.0,Married-civ-spouse,Craft-repair,Own-child,White,Male,0.0,0.0,80.0,Trinadad&Tobago,<=50K
41.0,Private,117605.97,Preschool,13.0,Never-married,Craft-repair,Own-child,White,Female,0.0,0.0,40.0,Trinadad&Tobago,<=50K
39.0,Private,172059.31,Prof-school,9.0,Never-married,Transport-moving,Husband,White,Male,0.0,0.0,40.0,Trinadad&Tobago,<=50K
40.0,Private,129888.62,Masters,13.0,Never-married,Transport-moving,Husband,White,Female,0.0,0.0,40.0,Portugal,<=50K
40.0,Private,191707.12,Masters,11.0,Married-civ-spouse,Adm-clerical,Husband,White,Female,0.0,0.0,60.0,Laos,<=50K
33.0,Private,110657.51,11th,10.0,Never-married,Craft-repair,Husband,White,Male,0.0,0.0,40.0,India,<=50K
27.0,Private,239936.11,11th,9.0,Separated,Transport-moving,Husband,White,Male,0.0,0.0,20.0,Peru,<=50K
40.0,Self-emp-not-inc,170136.89,Prof-school,10.0,Married-civ-spouse,Sales,Husband,White,Male,0.0,0.0,40.0,India,<=50K
37.0,Private,149805.11,Masters,10.0,Married-civ-spouse,Adm-clerical,Husband,White,Male,0.0,0.0,80.0,India,<=50K
39.0,Private,119947.2,Masters,11.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,35.0,India,<=50K
