V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,Amount,Class
1.1907065,-0.81864226,1.4625062,0.29006222,-1.2008206,1.3696927,-1.5374571,0.58549327,1.9522116,-0.3922077,-0.7828599,0.8405239,-0.36264965,-1.1148096,-1.9219143,0.24492142,-0.24584717,0.6509902,1.1948184,-0.083892725,-0.00460642,0.48101118,-0.24094069,-0.7108602,0.4053739,1.3096818,0.013585242,-0.0036176238,1.0,0
-2.0444887,3.3683062,-3.9371114,5.62312,-3.079232,-1.2534741,-5.7788796,1.7074282,-4.467103,-6.067798,3.8397877,-8.277841,1.493915,-8.416681,0.7922979,-7.862659,-14.570837,-5.1853857,2.4143896,1.1120276,1.4835942,0.8343107,-0.14848562,0.0016688545,-0.03899573,0.3895264,1.3002365,0.54994035,7.61,1
-0.35632616,1.4353051,-0.81356394,1.9931172,2.0558774,-0.5435787,0.48769107,0.08544881,-0.536352,-2.2312093,0.27398357,-0.5358394,0.5956772,-5.1418233,0.73236674,0.62391275,4.0909834,1.634084,0.26084733,0.30326164,-0.31286293,-0.6878738,-0.26700252,-1.15848,0.27145997,-0.15539719,0.114328414,0.1015256,1.0,1
1.6788254,-1.7466987,-0.71199524,-0.7807918,-1.2933941,-0.3033667,-0.7648528,-0.016533704,-0.1289701,0.78114474,0.6441902,0.030488774,-0.107743464,-0.14724457,-0.39545128,1.5917382,-0.21572243,-0.8287016,0.956311,0.44691214,0.12653783,-0.20651945,0.13047239,-0.36059493,-0.5849453,-0.50887954,-0.03855177,-0.0128165,248.0,0
-0.4693267,1.1114528,2.0410028,1.7315952,0.13514684,-0.09362517,0.26615518,0.08298824,0.5802554,-0.16456267,0.50037634,-3.0217602,0.92421323,1.5007938,-0.40028265,0.7060477,0.115114264,-0.04679588,-2.5485215,-0.35870868,0.1593874,0.59266955,-0.053596184,0.3207475,-0.36912075,-0.13660468,-0.10084519,0.03934715,3.93,1
1.2613243,2.7268002,-5.435019,5.342759,1.4470431,-1.442584,-0.89870185,0.12306198,-2.7484958,-3.2024362,1.9913607,-3.986416,0.57720685,-8.485794,-0.7947823,-0.66613424,-1.3726294,-0.10431296,-1.4669106,0.31333163,0.20908614,-0.42593762,-0.15443952,-0.018819505,0.632234,0.19292161,0.4681809,0.28048646,1.59,1
1.150796,-0.12901738,0.67644733,-0.17039302,-0.6141064,-0.33426338,-0.3221114,0.068250455,0.028743709,-0.11289891,1.9753045,1.3728232,0.56899977,0.25620827,0.7262874,0.22509159,-0.29399157,-0.50716764,-0.12688226,-0.022153804,-0.024367848,-0.06915064,0.117264405,0.29074225,0.0004444559,0.90086335,-0.057104517,0.0019582564,18.92,0
2.0548599,0.14353728,-1.7336787,0.39927468,0.49611047,-0.75051945,0.20106848,-0.22602823,0.45001656,-0.3992792,-0.5214385,0.3070596,0.37493485,-0.9007473,0.22503741,0.2629179,0.49018466,-0.41167077,-0.00018837138,-0.12409354,-0.3543793,-0.9121048,0.32794684,0.43112928,-0.25765172,0.17875591,-0.05918446,-0.02956204,9.99,0
-4.1530147,8.204797,-15.031714,10.3301,-3.994426,-3.250013,-10.415698,4.620804,-5.711248,-11.797181,11.277921,-16.72834,0.24136768,-17.721638,-0.38729993,-10.322017,-13.959085,-5.03071,1.1972663,1.4126248,1.9769884,0.2565105,0.48590812,-1.1988213,-0.5265674,0.6348735,1.6272091,0.7232351,1.0,1
2.042317,-0.14349534,-2.9547114,-0.5792414,2.6104333,3.1422493,-0.41832924,0.78467584,0.36003077,-0.35056743,0.32963526,0.18346323,-0.27311286,-0.5976834,0.58375967,0.17853208,0.47386596,-0.49907312,-0.13975056,-0.122933775,-0.35299426,-0.9963615,0.36444563,0.60477066,-0.26415935,0.2197869,-0.0390035,-0.042976744,0.89,0
1.8216456,-0.6931907,-0.679077,0.1284081,-0.55811125,-0.38411865,-0.35455057,-0.03073317,1.2998458,-0.24612236,-0.8985054,0.2645939,-0.23517925,0.07258151,0.7638558,0.26036966,-0.51172316,-0.22835033,0.07942542,0.0054567973,-0.19283605,-0.7082598,0.34927437,0.66877687,-0.5329116,-0.36631012,-0.022269284,-0.013453685,109.7,0
2.0169587,-0.72725296,-0.638334,0.3883866,-0.44234473,0.33569536,-0.7731077,0.017659182,-0.276784,0.95423317,-1.6393365,0.096689135,1.2054539,-0.2745512,0.6525098,-0.75993085,-0.8554505,1.5378428,-1.0691237,-0.44440296,-0.49255854,-0.99431705,0.33038244,-0.06729381,-0.3832534,-0.9208143,0.069931716,-0.0076578357,64.0,0
0.9643413,0.3772867,0.2718672,2.4249175,0.1472467,-0.12002219,0.4148434,0.051351655,-1.2174826,0.80598503,1.5293686,0.4455106,-0.868241,0.9040878,-0.14585295,0.33627105,-0.343694,-0.7277996,-0.8947382,-0.07902708,-0.21721412,-0.923013,0.1123574,0.1473191,0.20529099,-0.30374834,-0.039960653,0.019419268,81.14,0
-0.4570323,0.3904779,0.56204045,-1.303805,-0.68052274,-0.6552227,0.015563196,0.39296433,-1.8506219,0.23648316,0.41427597,-0.33490568,-0.9073102,0.843799,-0.098526776,-1.0773993,-0.07413574,1.673587,-0.11660739,-0.5437884,-0.301193,-0.68177223,-0.018521722,-0.006008124,-0.109723695,0.9791219,-0.1955177,-0.06991397,30.0,0
-1.9529326,3.5413852,-1.3105614,5.9556637,-1.0039927,0.9830493,-4.5872345,-4.892184,-2.516752,-2.850324,2.0246742,-6.4877462,2.3764627,-2.2415164,-0.56686974,-3.936857,-6.1271935,-2.328552,1.5621295,1.9650298,-1.9980912,1.1337062,-0.04146087,-0.21537873,-0.86559856,0.21254458,0.53289676,0.35789162,18.96,1
-6.6772118,5.5292993,-7.1932745,6.0813212,-1.636071,0.5006096,-4.6407704,-4.3398395,-0.9500364,0.56667984,4.315076,-4.9382834,-1.1057098,-8.490812,1.0036258,-1.9491233,-3.0930126,0.12408707,0.88674694,-1.1186868,5.5633006,-1.608272,0.9653216,0.16371799,0.04753087,0.4661648,0.27854675,1.4719881,105.89,1
-0.2951778,0.60926086,1.2612876,1.0599408,0.08205602,-0.100484595,0.4686371,0.1891657,-0.72764647,0.028428972,1.4182771,0.011354334,-1.4002879,0.84422696,0.91688496,-0.49192488,0.10357197,0.2842809,0.54963887,0.030144617,0.23105565,0.5544675,-0.008865164,0.2005257,-0.17714804,-0.24489416,0.07566039,0.045871224,42.89,0
-0.6529129,0.5022092,-0.006000504,-0.3460265,1.3016318,-1.3880583,1.2109822,-0.41536108,-0.3719931,-0.47727406,-1.2642475,-0.065456845,-0.20522167,0.3088547,-0.8546604,-0.5734716,-0.24294107,-0.60300225,0.12764984,-0.26839373,0.053911783,0.3122051,-0.348004,-0.040664215,-0.12700598,0.3046051,0.04762618,0.11740505,33.35,0
-3.2872493,1.946977,-1.106755,1.2420259,-0.9791661,-0.43229243,-0.4289126,0.5669415,1.2157379,1.1903253,1.7431853,-1.6935583,1.5724549,2.308145,-0.037000567,-0.88681936,1.4990468,0.38339403,2.9953537,-0.5898275,-0.24135779,-0.29414093,0.24636613,0.05717299,-1.2149204,0.1987655,-3.1216645,-1.5488839,1.98,0
-1.0051126,0.6886713,2.7001317,-0.113351226,0.036008008,0.9122719,0.2811628,0.23588894,0.3601871,-0.41504064,0.59480876,0.31002578,-0.94052994,-0.43368572,-0.7011897,0.1556359,-0.6297674,0.23330528,-0.6333968,-0.15706904,0.015401285,0.20017244,-0.3667202,-0.32981667,0.28869554,-0.5124964,-0.33487684,-0.16950801,11.5,0
-0.63919127,-0.08559479,1.2654519,1.4011657,-0.26054206,1.0097946,1.301999,-0.13525753,-0.4315209,-0.09135337,-0.921052,-0.61381555,0.19891305,0.016087005,2.2062638,-0.5271406,-0.057278678,0.44865566,1.1644355,0.8613067,0.34033075,0.76016974,0.35337698,-0.77889276,-0.07068116,-0.033354644,-0.061962422,-0.06268653,290.18,1
1.9987822,-0.51163465,-0.32392347,0.08441937,-0.14218922,0.988255,-1.1535729,0.268034,2.441393,-0.24219987,0.8627548,-1.7509291,2.1474638,1.1952697,-0.5207525,1.1062424,-0.5254425,1.0717965,0.120836966,-0.12473692,-0.13018994,-0.03878924,0.21956201,-0.43944526,-0.49914593,0.46032083,-0.04590992,-0.057275157,15.95,0
-0.67521983,0.9318995,1.676404,-0.01830123,0.50366616,-0.46260554,0.7988448,0.031391535,-0.52366775,-0.7407374,-0.39143473,0.04627766,-0.051312286,0.21340299,0.61123663,0.029587746,-0.45127997,-0.52341956,-1.2745367,-0.16295561,0.07308177,0.16698352,-0.16908027,0.05760305,0.039516654,-0.5744552,0.111210026,0.11668712,4.99,0
-8.762083,2.7910302,-7.682767,6.991214,-5.2306952,-0.35738796,-9.685621,1.7493349,-4.495679,-7.8645062,4.7741475,-8.245898,-1.3334918,-7.9742503,-0.39879894,-7.2443404,-12.760094,-4.8247404,2.836993,-0.46038952,-0.09052679,0.34858963,0.05113239,-0.41542986,0.21966526,0.33002037,-0.028251756,-0.15627027,7.52,1
-3.9759393,-1.2449389,-3.7074137,4.544772,4.0506754,-3.4076786,-5.0631185,1.007042,-3.1901581,-4.2507167,4.1821623,-4.563675,1.1825027,-6.9649725,1.1153395,-4.9973316,-6.419539,-1.1835928,3.5697327,2.1094027,1.0597371,-0.037394796,0.34870714,-0.16292949,0.41053095,-0.12361226,0.8774238,0.66756845,8.3,1
-1.4525698,0.029920403,2.0607986,-1.399498,-0.9219325,-0.16522288,0.7488123,-2.118848,-0.5830041,4.459749,0.32353717,-1.5903491,0.92676157,-2.3130481,1.7496431,-1.5877993,0.25453174,-0.06886317,1.6623513,-0.19345765,-0.4083914,-0.101004906,0.04857117,0.35777426,-1.0195041,-0.5952418,-2.9510238,-0.95648324,50.0,0
1.9833496,0.14495535,-1.7174829,1.2069842,0.65016395,-0.6271035,0.5664207,-0.26701787,-0.06902315,0.41502953,0.4688856,1.0177486,-0.07611951,0.6715601,-1.2166835,-0.4553923,-0.5085081,-0.08131573,0.1839953,-0.23943381,0.090542376,0.43659103,-0.069145635,-0.38348332,0.47407806,-0.4886907,-0.020033233,-0.07275968,21.9,0
0.72550005,-0.6307652,-0.37596974,0.5675383,-0.2778386,-0.65826607,0.66047966,-0.20988649,-0.40666008,-0.00564637,1.1459159,0.6979664,-0.28311372,0.78812444,0.15528545,0.3706628,-0.5915543,-0.1817674,0.4346787,0.46357828,-0.18882509,-1.2627786,-0.1474453,-0.004192593,0.185815,0.11289323,-0.12290553,0.043682706,284.9,0
-1.0499805,1.1261963,0.68427396,-1.0608989,0.1748602,-1.090872,0.8178887,0.2520003,-0.71415603,-0.87934566,-0.9316228,0.09296187,0.28103065,0.50410694,0.22703578,0.4982262,-0.45197433,-0.72940487,-0.05030946,0.06826181,-0.36987486,-1.2813244,0.058871306,-0.117685534,-0.107492745,0.5280124,0.080271855,0.06567594,32.99,0
-10.632375,7.2519364,-17.681072,8.2041445,-10.166591,-4.5103436,-12.9816065,6.783589,-4.6593294,-14.924655,8.389142,-16.465504,0.33851695,-14.224403,0.5565845,-11.683998,-15.841616,-5.7531996,3.8130407,-0.8101465,2.715357,0.6956027,-1.1381221,0.45944223,0.3863373,0.52243847,-1.4166037,-0.48830703,188.52,1
-0.62102884,-0.051664047,1.0331634,-0.8180168,0.6162275,-0.5762146,0.1748872,-0.099779435,-1.9521251,0.37988505,-0.5375327,-1.0850508,0.22099763,0.09489658,1.1358184,0.08276443,0.9157997,-1.5600461,1.6766175,0.4240298,0.28741005,0.6313976,-0.33820426,-0.40245944,0.609469,0.15867656,0.032800186,0.059968393,20.38,0
1.4697455,-1.9442251,-1.5072981,-2.050883,-0.84844196,-0.2975266,-0.30566376,-0.042728014,2.4549174,-1.2358625,0.1931642,0.93198967,-0.36096263,0.4131391,1.338227,-0.11112045,-0.900169,1.3757894,1.2197402,0.45790902,0.41921774,0.71922195,-0.33265424,-1.063761,-0.012419971,-0.72717345,0.0107944785,-0.0026483552,330.05,0
0.0084150955,0.5248989,-0.12189843,-0.4579146,1.3341719,-0.5958691,0.62861896,-0.2760184,0.32433698,-0.017380377,-0.76202184,0.36410648,1.1557829,-0.84602016,0.3455693,0.45484006,-0.6235315,-0.52224904,-1.0298315,-0.066345945,-0.108574376,0.0868046,0.373742,-0.7924617,-2.3994286,-0.41531375,0.36801362,0.19237143,0.89,0
-0.78614837,0.11024513,1.3492577,1.3092942,0.6175233,0.32259917,0.22904174,0.35048088,-0.40489903,-0.09742951,0.4901434,-0.115230285,-1.778679,0.5771269,-0.25591457,-0.84660596,0.36580464,0.16429412,1.1795629,0.1594473,0.09108185,0.15630263,0.007147546,-0.33264765,-0.08988872,-0.223213,0.12729655,0.1324339,59.69,0
2.2573109,-1.3883644,-1.0734171,-1.6835512,-1.0324928,-0.40499315,-1.0653092,-0.13567393,-1.5202185,1.726451,0.3794802,-0.03491556,0.7592507,-0.28412038,-0.88019985,-0.36938322,0.13574682,0.36525354,0.26039022,-0.37712738,-0.13082656,0.11662722,0.1481084,-0.55821514,-0.14105639,-0.14777894,0.007572712,-0.063885465,28.16,0
1.1452228,0.27284116,0.38852313,1.0676227,-0.31243205,-0.75308925,0.16958609,-0.123465054,-0.33796728,0.16498816,1.5394337,1.1028563,0.17469725,0.54468113,0.17375891,0.17404243,-0.6180142,0.24435143,-0.1675311,-0.07717839,0.10925878,0.2906296,-0.109361485,0.5444672,0.63184905,-0.36121935,0.008119239,0.016531857,26.0,0
-16.598665,10.541751,-19.818981,6.017295,-13.025901,-4.128779,-14.118865,11.161144,-4.099551,-9.222825,6.329365,-8.95219,-0.13836369,-9.825054,0.057223592,-7.5416875,-14.259599,-5.0350513,1.4322679,1.5349199,1.7258528,-1.1516057,-0.6800519,0.10817591,1.0668783,-0.23372044,1.7075206,0.5114232,99.99,1
0.38510847,1.2176204,-1.9538722,2.087076,-1.1442254,-0.57688797,-2.582865,0.64323,-1.1912327,-3.0950935,2.8211448,-3.1005456,0.14619938,-4.5101237,0.57449,-2.1234627,-6.0533195,-0.70637614,0.57279104,0.3805452,0.59462315,0.37214366,-0.3104558,-0.62406516,0.84021616,-0.15945177,0.59948236,0.28891554,8.0,1
-0.027336765,0.50851804,0.8003989,-0.105141714,-0.53222966,-0.06371381,0.13758166,0.20232047,0.6847353,-0.9289999,1.0023307,0.21927057,-0.80812573,-1.2252233,0.20690484,0.77585787,0.20496438,1.4202952,-0.018571995,-0.15514758,0.15540697,0.524334,0.13813066,-0.1214225,-1.1186323,-0.51808995,0.10557181,0.13009097,71.03,0
-4.4468465,-0.014793158,-5.126307,6.94513,5.269255,-4.2971773,-2.5912416,0.34267062,-3.8806632,-3.976525,5.7300844,-5.031868,-1.1354392,-10.78705,0.26545623,-1.1042174,0.63641274,0.99410135,-0.6887206,-0.108006425,0.24791282,-0.04958618,-0.22601697,-0.4012356,0.8561236,0.6612724,0.49255973,0.97183436,1.0,1
-0.2694896,-0.5174667,0.7150682,-1.6195837,0.5715512,-1.015234,0.19898513,-0.2558477,-0.62267506,0.3528347,-1.8013333,-2.1350727,-1.9886504,-0.15638313,-0.63859665,0.9024232,0.054643843,-1.0502037,0.59853816,0.068477154,0.20808211,0.56725633,-0.1988891,-0.4731165,-0.27568448,-0.3078265,-0.03838509,-0.054219995,5.0,0
2.1126657,0.6847023,-2.8106525,0.47294214,1.3077013,-0.9222049,0.41894782,-0.3645994,0.28768605,-1.2559013,-0.19941868,0.38994965,1.8425099,-2.9346309,0.9816783,0.9371077,1.3751198,1.3411933,-0.41552305,0.010796556,0.06203834,0.43026334,-0.12486232,-0.13693063,0.43474883,-0.09610295,0.02534331,0.010963671,1.0,0
1.9511695,-0.32497948,-1.3445034,0.31748527,0.007622694,-0.6474624,0.01875462,-0.1416028,0.3297521,0.36118886,0.45119506,0.32315147,-0.6549684,0.71273154,0.10951562,0.5098417,-0.9287548,0.51647705,0.13607816,-0.13435306,0.18470234,0.4563377,0.0034450418,-0.46881568,-0.029891783,0.39259207,-0.077990174,-0.06825521,56.06,0
-1.824295,0.40332654,-1.994122,2.7565582,-3.1390643,0.408185,-1.2090452,1.0956343,-1.4472249,-3.9510028,2.5607002,-3.411983,-0.7816696,-4.7327676,-0.43397364,-3.3060884,-4.231022,-0.7508098,2.6908083,1.5036883,0.83876044,0.3417271,0.9475065,-0.145493,0.04932577,0.8310655,0.3324213,0.25271273,489.71,1
-12.8336315,7.50879,-20.491953,7.46578,-11.575304,-5.1409993,-14.020564,8.332121,-4.337713,-15.563791,7.61082,-15.592323,0.50478905,-13.247889,-0.796526,-10.342328,-16.044525,-5.882136,1.5736979,-1.3789232,2.9668424,0.61534435,-0.76649475,0.431261,-0.10497499,-0.010091327,-2.4008114,-0.7205566,104.03,1
0.9191365,4.1996326,-7.5356064,7.4269404,1.1182153,-2.8867223,-1.341036,0.36393327,-2.2032244,-4.1378403,4.5701127,-7.6291695,1.7339175,-9.440375,-0.02335335,-1.2339582,1.6320089,1.3157345,-0.28718886,0.53543466,0.3160936,0.055179227,0.21069215,-0.41791788,-0.9111883,0.46652392,0.62739325,0.15785128,1.0,1
-0.3869107,0.6000927,-0.09558893,-1.6354728,2.5535932,3.2823427,0.35698095,0.8636898,-0.5449016,-0.6602994,-0.32004127,-0.22629392,-0.12678587,0.30438894,0.5225789,0.8128651,-1.1976931,0.04157946,-0.3544055,0.017185228,-0.17951052,-0.79040426,0.04461915,0.9755637,-0.3859547,-0.11817658,0.08192821,0.14358339,26.99,0
-2.4503667,2.1077287,-5.140663,1.4113035,-1.6907794,-0.7364272,-3.6579463,1.9449059,-0.78838754,-5.624677,3.5196424,-7.22159,1.201728,-3.811428,-1.701428,-3.5714083,-7.311407,-1.7543546,0.79544884,-0.13043821,0.8005381,0.36461666,0.2336076,-0.28207758,-0.32031098,0.49291998,0.35997644,-0.11547101,80.22,1
-2.0271354,-1.1318904,-1.1351943,1.0869626,-0.010547346,0.4237967,3.7908802,-1.1555951,-0.06343357,1.334414,1.0320156,-0.72202307,-1.5332396,0.33411944,0.29747885,-0.4293919,-0.8246442,0.4896678,0.87334424,0.033804014,-0.31510457,0.5755197,0.490842,0.7565024,-0.14268535,-0.6027766,0.5087125,-0.091645524,634.3,1
1.4406214,-1.399082,0.9557173,-1.3748027,-1.7694547,0.3557189,-1.6877943,0.22642532,-1.2104498,1.4249249,0.15515944,-0.3153469,0.24102326,-0.7581023,-0.8562537,-0.07430527,0.24124213,0.8002108,0.46623856,-0.30118728,-0.23332028,-0.16423701,-0.035589404,-0.36229166,0.29846424,-0.17053631,0.0711339,0.016542973,22.0,0
-1.3319485,-0.46207395,1.0839295,-0.99256855,-0.6228252,-0.008231563,-0.11918175,0.52305275,-1.9888133,0.053145684,0.49070197,-0.4539039,0.19817273,0.32896483,0.41795963,1.4660639,0.1319833,-0.40676984,2.0669765,0.6880624,0.1418848,-0.3917963,0.1673395,-0.5616533,0.22137111,-0.31993973,-0.10784379,-0.082869664,167.63,0
-0.8271798,0.16421135,2.9442563,0.056101836,-0.40705863,1.4854754,0.5353139,-0.1533581,1.5345635,0.1560003,-0.38547993,0.040995218,-1.2666247,-1.5353931,-2.2000546,-0.48211852,-0.31118512,0.36332157,1.3553095,0.21088591,-0.36801416,-0.096297085,-0.5171027,-0.45517012,0.30698895,0.3672538,-0.3928577,-0.5808256,82.29,0
-3.5190296,4.140867,-3.6282024,5.505672,-4.0574627,-0.9059453,-6.652031,2.634524,-4.679402,-6.5462418,3.538202,-8.042285,1.6975094,-8.051049,1.0704573,-7.395957,-14.329626,-4.86801,2.463843,0.89872324,1.5825559,0.77871025,-0.13570727,-0.0042778,0.03270616,0.36201406,0.90092516,0.5548975,9.13,1
1.3483368,-0.23482707,-1.2417276,-1.2434071,1.9036468,3.10543,-0.597784,0.7617454,0.117841676,-0.13175964,0.009512226,0.040838167,0.06377275,0.37603274,1.3234026,0.5824324,-0.80383474,-0.05324166,0.44249856,0.061590765,-0.16127157,-0.60491484,0.0073937564,1.0640612,0.39917606,0.9754119,-0.08201745,-0.0025797198,5.76,0
-4.599447,2.7625399,-4.65653,5.201403,-2.4703877,-0.35761794,-3.7671888,0.061466444,-1.8361999,-1.4706453,2.1439307,-5.839736,0.15301163,-6.1773643,-0.78541565,-4.510523,-10.340513,-4.1811776,-0.37613568,-1.0006577,1.5814804,0.26133272,0.621415,0.9941099,-0.6878531,-0.33753124,-1.6127911,1.2314247,93.35,1
-5.268053,9.067614,-15.960728,10.296603,-4.708241,-3.3953748,-11.161057,5.499963,-5.6673756,-11.627193,11.02706,-16.388054,0.3639215,-17.230202,-0.43748757,-10.122392,-13.639209,-4.9864573,1.1267843,1.4558781,2.0041099,0.1910584,0.62292767,-1.2092636,-0.37479886,0.64879805,1.5846974,0.7200559,1.0,1
0.31564176,1.636778,-1.5196499,4.028571,-1.1867943,-0.7898131,-2.2798073,0.47298792,-1.657635,-2.8949904,1.6019853,-2.8249457,1.2692037,-5.591364,-0.9748273,-2.7377956,-4.9615345,-2.2247975,-0.13611726,0.38888484,0.34592074,-0.1080016,-0.16544195,0.2798946,0.8087831,0.11736263,0.5895949,0.30906406,3.79,1
-1.2781377,0.7162416,-1.1432792,0.2178048,-1.2938905,-1.1689515,-2.564182,0.20453247,-1.6111547,-1.2502855,3.367361,-4.583096,-0.80693966,-5.2083054,0.52582365,-1.8159143,-5.2491117,-2.1966913,2.1090527,0.81720316,0.49018267,0.4704274,-0.12626134,-0.12664446,-0.66190755,-0.349793,0.45485106,0.13784347,24.9,1
-1.7889175,-0.66208065,0.66314,-3.6725986,0.26915377,-1.428577,-0.30193,0.57674617,1.5301492,-2.3215086,0.37032357,1.1970264,-0.27464676,0.47539547,0.106769435,0.2125044,-1.0424035,1.2094753,-0.16815865,0.14184469,0.41894183,0.8851487,-0.37100792,-0.31822655,0.44660038,-0.9070184,0.2757923,-0.050310712,27.57,0
0.16189235,0.7549929,-0.34968197,-0.75692564,0.5134468,-0.6252717,0.72597843,-0.06445815,0.16700333,0.11924657,0.41547742,0.47060323,-0.6456387,0.3314471,-1.0527747,0.21209554,-0.77302676,-0.19782881,0.09559411,-0.1510886,-0.17469037,-0.4716275,0.20281167,-0.42827407,-0.901107,0.03637499,-0.043802585,0.038354374,1.79,0
-4.17358,-3.6662343,-3.4260058,1.3261501,2.3918798,-2.0042312,-0.6027245,0.44021297,-0.46443206,-0.5690259,0.6118835,0.9911651,0.6294604,0.062853545,-0.18286243,0.63812137,0.74181426,0.8039387,0.7139074,-0.39852542,0.2871249,0.40713152,-1.4962534,0.46124482,-2.2535102,0.25669083,0.4846275,-0.7578973,150.82,0
-1.2126817,-2.4848235,-6.397186,3.6705625,-0.86337507,-1.8558547,1.0177315,-0.5447038,-1.7033781,-3.7396595,1.738124,-2.8444493,0.76586396,-4.799737,-0.011335412,-2.6931682,-3.1669552,-1.0678002,-0.5591322,2.9083738,1.396872,0.092072874,-1.4928825,-0.2042274,0.53251094,-0.2938711,0.21266305,0.4310947,1335.0,1
1.0924159,0.6152518,0.095746994,2.3358777,0.47640008,-0.027329825,0.4638918,-0.04044734,-1.4154449,0.8312953,1.4923066,0.9853082,0.4856836,0.6267057,-0.30781108,0.20741612,-0.48437005,-0.52572346,-0.96800023,-0.0928107,0.08744358,0.20113707,-0.11875176,0.03506524,0.638431,0.076242395,-0.027966945,0.002379862,29.62,0
-7.626924,-6.97642,-2.0779111,3.4167542,4.4587584,-5.0804076,-6.578948,1.7603414,-0.5995087,-4.001742,2.6117618,-2.210691,0.14532322,-5.281678,-1.4462273,-2.3421783,-4.442082,-0.8122022,0.25477183,2.8752604,1.224795,-0.65663916,-0.33081073,-0.07894602,0.27030593,0.4311191,0.82138145,-1.0560877,18.98,1
