age,workclass,fnlwgt,education,education.num,marital.status,occupation,relationship,race,sex,capital.gain,capital.loss,hours.per.week,native.country,income
54,Private,96107,Some-college,10,Married-civ-spouse,Sales,Husband,White,Male,0,0,40,United-States,>50K
36,Private,113348,Some-college,10,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,41,United-States,>50K
48,Private,165410,Some-college,11,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,42,United-States,>50K
46,Private,191978,Bachelors,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States,>50K
45,Private,254226,Masters,11,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,51,United-States,>50K
39,Private,409112,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,>50K
43,Private,129530,Bachelors,12,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,60,United-States,>50K
55,Self-emp-not-inc,94106,Bachelors,14,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,1965,49,United-States,>50K
35,Private,185740,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,48,United-States,>50K
47,Private,196850,Bachelors,8,Married-civ-spouse,Craft-repair,Husband,White,Male,7402,0,42,United-States,>50K
44,Private,237814,HS-grad,10,Married-civ-spouse,Sales,Husband,White,Male,0,2256,61,United-States,>50K
45,Private,284597,Some-college,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,7298,0,43,United-States,>50K
35,Self-emp-not-inc,334289,HS-grad,10,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,1746,40,United-States,>50K
36,Private,126569,Masters,10,Married-civ-spouse,Tech-support,Husband,White,Male,0,0,40,United-States,>50K
49,Self-emp-inc,127287,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,15024,0,59,United-States,>50K
42,Private,201652,Assoc-voc,11,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States,>50K
54,Private,116453,Bachelors,15,Married-civ-spouse,Prof-specialty,Husband,White,Male,15024,0,37,United-States,>50K
48,Private,254301,Some-college,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,7361,0,49,United-States,>50K
36,Private,112099,Prof-school,14,Never-married,Prof-specialty,Not-in-family,White,Male,25413,0,40,United-States,>50K
47,Private,216981,HS-grad,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,>50K
54,Self-emp-inc,123527,Prof-school,15,Married-civ-spouse,Prof-specialty,Husband,White,Male,99999,0,37,United-States,>50K
58,Private,153434,Masters,12,Married-civ-spouse,Prof-specialty,Not-in-family,White,Male,0,0,45,United-States,>50K
39,Private,188395,Some-college,9,Married-civ-spouse,Protective-serv,Husband,White,Male,7298,0,48,United-States,>50K
45,Private,145427,HS-grad,11,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,43,United-States,>50K
52,Private,162006,Doctorate,14,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,2171,44,United-States,>50K
48,Private,36178,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,45,United-States,>50K
40,Private,254991,Bachelors,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,46,United-States,>50K
55,Private,289428,Assoc-acdm,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,7688,0,46,United-States,>50K
33,Private,234746,Bachelors,11,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,45,United-States,>50K
54,Private,111602,Bachelors,12,Married-civ-spouse,Prof-specialty,Husband,White,Male,8381,0,41,United-States,>50K
42,Local-gov,251332,Assoc-acdm,12,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,54,United-States,>50K
45,Private,345521,HS-grad,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,45,United-States,>50K
45,Private,134696,HS-grad,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,7490,0,40,United-States,>50K
43,Private,306681,Bachelors,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States,>50K
41,Local-gov,222965,Bachelors,15,Married-civ-spouse,Prof-specialty,Not-in-family,White,Male,0,0,41,United-States,>50K
78,Self-emp-not-inc,28836,HS-grad,14,Married-civ-spouse,Farming-fishing,Husband,White,Male,9950,0,7,United-States,>50K
37,Private,220491,Prof-school,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,57,United-States,>50K
42,Private,223489,HS-grad,9,Married-civ-spouse,Sales,Husband,White,Male,0,0,47,United-States,>50K
41,Private,134871,HS-grad,11,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States,>50K
35,Self-emp-inc,33986,Bachelors,13,Married-civ-spouse,Protective-serv,Husband,White,Male,0,0,40,United-States,>50K
40,Private,221172,Assoc-acdm,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,44,United-States,>50K
34,Private,331090,Some-college,15,Married-civ-spouse,Sales,Husband,White,Male,0,2029,46,United-States,>50K
33,Private,231896,HS-grad,9,Married-civ-spouse,Sales,Husband,White,Male,0,0,53,United-States,>50K
36,Private,287610,Some-college,8,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,52,United-States,>50K
41,Private,221032,Bachelors,14,Married-civ-spouse,Sales,Husband,White,Male,0,1959,41,United-States,>50K
36,Private,37931,HS-grad,9,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,49,United-States,>50K
44,Private,181344,Masters,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,38,United-States,>50K
48,Private,170698,Some-college,11,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,48,United-States,>50K
49,Private,197318,HS-grad,8,Married-civ-spouse,Prof-specialty,Husband,White,Male,7688,0,40,United-States,>50K
37,Private,150439,Prof-school,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,45,United-States,>50K
38,Private,90248,Some-college,5,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,43,United-States,>50K
42,Private,114159,Assoc-voc,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,1916,40,United-States,>50K
48,Private,289226,HS-grad,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,1900,44,United-States,>50K
60,Self-emp-inc,187108,Assoc-voc,9,Married-civ-spouse,Exec-managerial,Wife,White,Female,0,0,21,United-States,>50K
40,Private,266426,Bachelors,10,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,1601,66,United-States,>50K
38,Private,116358,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,Asian-Pac-Islander,Male,0,0,40,United-States,>50K
52,Private,374877,HS-grad,10,Married-civ-spouse,Sales,Husband,White,Male,0,0,40,United-States,>50K
60,Private,225562,Bachelors,13,Married-civ-spouse,Sales,Husband,White,Male,0,0,39,United-States,>50K
51,Private,98321,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,15024,0,52,United-States,>50K
36,Private,240301,Bachelors,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,42,United-States,>50K
37,Private,358842,HS-grad,11,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,United-States,>50K
45,State-gov,122061,Bachelors,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,45,United-States,>50K
44,Private,420995,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States,>50K
61,Private,232443,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,37,United-States,>50K
35,Private,185537,Bachelors,11,Married-civ-spouse,Sales,Husband,White,Male,0,0,62,United-States,>50K
34,Self-emp-inc,229086,HS-grad,11,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,46,United-States,>50K
63,Private,244767,Bachelors,13,Married-civ-spouse,Sales,Husband,White,Male,99999,0,40,United-States,>50K
39,Private,144931,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,United-States,>50K
29,Private,215888,HS-grad,12,Married-civ-spouse,Exec-managerial,Husband,White,Male,3290,0,40,United-States,>50K
36,Private,203334,Masters,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,7688,0,52,United-States,>50K
47,Private,197045,Prof-school,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,50,United-States,>50K
33,Self-emp-not-inc,328365,Prof-school,11,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,45,United-States,>50K
29,Private,224404,Bachelors,10,Married-civ-spouse,Sales,Husband,White,Male,0,0,43,United-States,>50K
41,Private,118404,Some-college,12,Married-civ-spouse,Prof-specialty,Husband,White,Male,3487,0,57,United-States,>50K
33,Private,149211,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,44,United-States,>50K
37,Private,65225,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,44,United-States,>50K
41,Private,207258,HS-grad,12,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,47,United-States,>50K
43,Private,216288,Bachelors,15,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,54,United-States,>50K
41,Private,147976,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,15024,0,45,United-States,>50K
46,Private,201063,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,41,United-States,>50K
40,Private,107537,HS-grad,7,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,46,United-States,>50K
46,Private,160186,Bachelors,9,Never-married,Prof-specialty,Not-in-family,White,Female,14084,0,38,United-States,>50K
47,Private,106657,HS-grad,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,50,United-States,>50K
27,Private,84570,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,United-States,>50K
31,Private,168272,Bachelors,12,Married-civ-spouse,Prof-specialty,Wife,White,Female,7563,0,33,United-States,>50K
37,Private,106414,Bachelors,15,Married-civ-spouse,Prof-specialty,Husband,White,Female,0,0,61,United-States,>50K
42,Private,240550,Bachelors,11,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,43,United-States,>50K
63,Private,217775,HS-grad,9,Married-civ-spouse,Sales,Husband,White,Male,0,0,42,United-States,>50K
58,Private,81682,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,42,United-States,>50K
37,Private,213172,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,United-States,>50K
47,Private,160433,Some-college,12,Married-civ-spouse,Sales,Husband,White,Male,0,0,54,United-States,>50K
56,Private,410348,Bachelors,12,Never-married,Craft-repair,Not-in-family,White,Female,0,0,31,United-States,>50K
26,Private,248706,Bachelors,11,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,62,United-States,>50K
54,Private,134830,HS-grad,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,42,United-States,>50K
36,Private,211463,HS-grad,13,Married-civ-spouse,Tech-support,Husband,White,Male,0,0,47,United-States,>50K
39,Private,284263,Masters,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,1910,49,United-States,>50K
41,Private,210039,Bachelors,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States,>50K
30,Private,202050,Prof-school,12,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,41,United-States,>50K
52,Private,278081,Bachelors,5,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,41,United-States,>50K
40,Self-emp-not-inc,167436,HS-grad,11,Married-civ-spouse,Adm-clerical,Wife,White,Female,0,0,40,United-States,>50K
36,Private,191942,Some-college,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,7421,0,56,United-States,>50K
57,Private,293873,Bachelors,10,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,United-States,>50K
40,Private,91831,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,42,United-States,>50K
40,Private,175674,Bachelors,13,Married-civ-spouse,Sales,Husband,White,Male,0,0,44,United-States,>50K
57,Private,128857,Bachelors,13,Married-civ-spouse,Sales,Husband,Black,Male,8879,0,52,United-States,>50K
46,Private,55261,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,39,United-States,>50K
39,Private,100669,HS-grad,11,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,51,United-States,>50K
40,Private,124431,Bachelors,13,Married-civ-spouse,Sales,Husband,White,Male,0,0,54,United-States,>50K
42,Private,159320,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,50,United-States,>50K
44,Private,116384,HS-grad,13,Married-civ-spouse,Prof-specialty,Wife,White,Female,0,0,47,United-States,>50K
49,Private,203067,Doctorate,15,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,41,United-States,>50K
47,Private,296240,Some-college,10,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,41,United-States,>50K
49,Private,174210,Some-college,12,Married-civ-spouse,Sales,Husband,White,Male,0,0,47,United-States,>50K
51,Private,96052,Some-college,10,Married-civ-spouse,Sales,Husband,White,Male,0,1975,40,United-States,>50K
48,Private,102110,HS-grad,9,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,35,United-States,>50K
47,Private,120903,Assoc-acdm,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,15024,0,43,United-States,>50K
38,Private,409663,Some-college,12,Married-civ-spouse,Exec-managerial,Husband,White,Male,13587,0,40,United-States,>50K
31,Private,155094,HS-grad,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,43,United-States,>50K
58,Private,106386,HS-grad,12,Married-civ-spouse,Sales,Husband,White,Male,0,0,52,United-States,>50K
41,Private,177427,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,47,United-States,>50K
57,Private,31263,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,15024,0,75,United-States,>50K
39,Private,203435,Masters,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,7322,0,41,United-States,>50K
43,Private,433708,Some-college,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,51,United-States,>50K
49,Private,128134,HS-grad,9,Married-civ-spouse,Sales,Husband,White,Male,0,0,54,United-States,>50K
86,Private,51711,Bachelors,14,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,50,United-States,>50K
51,Private,252680,Some-college,10,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,39,United-States,>50K
34,Private,218500,Bachelors,12,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,45,United-States,>50K
62,Private,155293,HS-grad,9,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,40,United-States,>50K
50,Private,173081,Bachelors,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,1882,40,United-States,>50K
49,Private,174148,Some-college,9,Married-civ-spouse,Sales,Husband,White,Male,0,1887,42,United-States,>50K
37,Private,278309,Bachelors,11,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,2150,54,United-States,>50K
43,State-gov,198690,Some-college,10,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,48,United-States,>50K
39,Private,190294,Prof-school,15,Married-civ-spouse,Prof-specialty,Husband,White,Male,99999,0,54,United-States,>50K
52,Private,110268,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States,>50K
31,Private,206996,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,47,United-States,>50K
55,Private,125216,Bachelors,12,Married-civ-spouse,Prof-specialty,Husband,White,Male,8413,0,48,United-States,>50K
40,Private,205837,Bachelors,11,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,United-States,>50K
52,Self-emp-not-inc,270215,Prof-school,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,99999,0,47,United-States,>50K
32,Private,504891,HS-grad,11,Married-civ-spouse,Sales,Husband,White,Male,0,0,35,United-States,>50K
45,Private,229036,Bachelors,11,Married-civ-spouse,Exec-managerial,Husband,White,Male,7409,0,37,United-States,>50K
51,Private,269233,HS-grad,14,Married-civ-spouse,Sales,Husband,White,Male,99999,0,57,United-States,>50K
44,Private,205461,Bachelors,13,Married-civ-spouse,Sales,Husband,White,Male,0,0,40,United-States,>50K
44,Private,100809,HS-grad,12,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,57,United-States,>50K
46,Private,137167,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,1977,48,United-States,>50K
38,Private,166371,HS-grad,12,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,48,United-States,>50K
37,Private,160633,HS-grad,11,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,45,United-States,>50K
43,Private,93757,HS-grad,9,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,United-States,>50K
41,Private,222869,Some-college,12,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,53,United-States,>50K
41,Private,203729,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,United-States,>50K
40,Private,345162,HS-grad,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,46,United-States,>50K
38,Private,421892,Bachelors,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,44,United-States,>50K
38,Private,99535,Bachelors,12,Married-civ-spouse,Exec-managerial,Husband,White,Male,3103,0,44,United-States,>50K
43,Private,107475,Some-college,10,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,50,United-States,>50K
45,Local-gov,192882,Some-college,11,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,44,United-States,>50K
34,Private,199922,Masters,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,7298,0,41,United-States,>50K
58,Private,146382,Bachelors,15,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,49,United-States,>50K
36,Private,33883,Some-college,10,Married-civ-spouse,Sales,Husband,White,Male,0,0,42,United-States,>50K
48,Private,268013,Bachelors,13,Married-civ-spouse,Sales,Husband,White,Male,0,0,50,United-States,>50K
47,Private,33111,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,57,United-States,>50K
44,Private,218370,Bachelors,12,Married-civ-spouse,Sales,Husband,White,Male,0,1879,44,United-States,>50K
42,Self-emp-not-inc,99185,Bachelors,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States,>50K
31,Private,178106,Bachelors,10,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,47,United-States,>50K
52,Private,343435,HS-grad,11,Married-civ-spouse,Sales,Husband,White,Male,0,0,39,United-States,>50K
29,Private,189544,Bachelors,12,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States,>50K
40,Private,289447,Prof-school,5,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,1997,40,United-States,>50K
43,Private,206955,Some-college,12,Married-civ-spouse,Sales,Husband,White,Male,0,0,40,United-States,>50K
31,Private,85765,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,37,United-States,>50K
42,Private,403137,Some-college,12,Married-civ-spouse,Exec-managerial,Husband,White,Male,7688,0,41,United-States,>50K
55,Private,47393,HS-grad,9,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,43,United-States,>50K
44,Private,171265,Bachelors,11,Married-civ-spouse,Sales,Husband,White,Male,99999,0,53,United-States,>50K
40,Self-emp-inc,249676,Bachelors,13,Married-civ-spouse,Sales,Husband,White,Male,99999,0,56,United-States,>50K
40,Federal-gov,51091,HS-grad,9,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,42,United-States,>50K
50,Private,278337,7th-8th,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,50,United-States,>50K
50,Private,190335,Bachelors,10,Married-civ-spouse,Tech-support,Husband,White,Female,0,0,40,United-States,>50K
54,Private,322695,Some-college,13,Married-civ-spouse,Transport-moving,Husband,White,Male,3060,0,54,United-States,>50K
38,Local-gov,317501,HS-grad,13,Married-civ-spouse,Craft-repair,Husband,White,Male,9531,0,40,United-States,>50K
38,Private,189113,Masters,12,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States,>50K
