age,workclass,fnlwgt,education,marital.status,occupation,relationship,race,sex,capital.gain,capital.loss,hours.per.week,native.country,income
41.0,2.0,694105.0,2,1,9.0,2,0,0,0,0,0,0.0,0
32.0,2.0,168854.0,4,0,4.0,0,0,0,0,1,2,0.0,1
29.0,2.0,124680.0,4,1,4.0,1,0,1,1,0,0,0.0,1
30.0,2.0,149531.0,0,0,4.0,0,0,0,0,0,0,0.0,0
51.0,4.0,321865.0,0,0,6.0,0,0,0,0,0,2,0.0,0
37.0,2.0,188069.0,2,0,2.0,0,0,0,0,0,0,0.0,0
36.0,2.0,257691.0,4,1,4.0,1,0,1,0,0,0,0.0,0
38.0,2.0,33394.0,2,0,9.0,0,0,0,0,0,2,0.0,0
34.0,0.0,119411.0,0,1,7.0,2,0,0,0,0,0,0.0,0
34.0,2.0,398988.0,4,1,4.0,1,0,0,0,0,0,0.0,0
41.0,4.0,238184.0,2,0,10.0,3,0,1,0,0,0,0.0,0
26.0,2.0,165418.0,3,0,9.0,0,0,0,0,0,0,0.0,0
41.0,2.0,160785.0,0,0,0.0,0,0,0,0,0,2,0.0,1
43.0,2.0,437318.0,0,0,7.0,0,0,0,0,0,0,0.0,1
67.0,2.0,72776.0,0,0,8.0,0,0,0,1,0,0,0.0,0
33.0,2.0,317660.0,0,0,9.0,0,0,0,0,0,0,0.0,1
60.0,,153072.0,2,0,,0,0,0,0,0,0,0.0,0
39.0,3.0,272166.0,4,5,5.0,1,2,0,0,0,0,0.0,0
45.0,2.0,20534.0,0,0,2.0,0,0,0,0,0,2,0.0,1
48.0,2.0,247895.0,4,0,0.0,0,2,0,0,0,0,0.0,1
33.0,2.0,84154.0,0,0,1.0,0,0,0,0,0,0,0.0,0
42.0,0.0,282069.0,2,0,9.0,0,0,0,0,0,0,0.0,0
42.0,2.0,366180.0,0,0,0.0,0,0,0,0,0,2,0.0,1
44.0,4.0,195486.0,2,0,4.0,0,2,0,0,0,2,9.0,0
41.0,2.0,152529.0,4,1,5.0,1,0,0,0,0,0,0.0,1
36.0,2.0,191754.0,2,0,9.0,0,0,0,0,0,0,0.0,0
23.0,,370057.0,0,1,,2,0,1,0,0,0,0.0,0
23.0,2.0,412248.0,3,1,6.0,1,0,1,0,0,0,0.0,0
43.0,5.0,33331.0,12,0,5.0,0,0,0,0,1,2,0.0,1
45.0,2.0,186272.0,2,0,8.0,0,2,0,1,0,0,0.0,1
46.0,2.0,423222.0,4,0,0.0,0,0,0,1,0,0,0.0,1
73.0,2.0,57435.0,0,0,4.0,0,0,0,0,0,0,0.0,1
26.0,2.0,86483.0,7,2,6.0,1,0,1,0,0,0,0.0,0
60.0,5.0,119832.0,4,0,5.0,0,0,0,0,0,0,0.0,0
43.0,2.0,243580.0,4,0,5.0,0,0,0,0,0,0,0.0,1
27.0,2.0,177955.0,4,1,1.0,4,0,1,0,0,0,2.0,0
18.0,2.0,293510.0,9,1,8.0,5,0,0,0,0,0,0.0,0
32.0,2.0,193260.0,0,0,2.0,0,1,0,0,0,0,4.0,0
31.0,2.0,227446.0,0,0,0.0,0,0,0,0,0,0,1.0,1
22.0,2.0,52262.0,0,0,4.0,0,0,0,0,0,1,0.0,0
50.0,5.0,24185.0,4,0,0.0,0,0,0,0,0,0,0.0,1
30.0,2.0,345522.0,2,0,7.0,0,0,0,1,0,2,0.0,1
19.0,2.0,210509.0,0,1,3.0,4,0,1,0,0,0,0.0,0
24.0,4.0,345420.0,8,1,10.0,5,0,0,0,0,2,0.0,0
47.0,2.0,220124.0,2,1,9.0,1,0,0,0,0,0,0.0,0
26.0,3.0,150226.0,4,1,5.0,4,0,1,0,0,0,0.0,0
40.0,3.0,36296.0,4,0,5.0,0,0,0,0,0,2,0.0,1
33.0,2.0,172304.0,6,0,9.0,0,0,0,0,0,2,0.0,1
38.0,4.0,423616.0,2,0,4.0,3,0,1,0,0,0,0.0,1
30.0,2.0,114691.0,4,1,3.0,5,0,0,0,0,0,0.0,0
46.0,0.0,222829.0,1,0,0.0,0,0,0,0,0,2,0.0,1
44.0,2.0,183342.0,12,0,0.0,0,0,0,0,0,2,0.0,1
64.0,3.0,209899.0,0,0,11.0,0,0,0,0,0,0,0.0,0
35.0,2.0,341643.0,0,0,2.0,0,0,0,0,0,0,0.0,0
39.0,4.0,65716.0,3,0,3.0,3,0,1,0,0,0,0.0,1
26.0,2.0,187577.0,6,1,4.0,1,0,0,0,0,2,0.0,0
51.0,2.0,276214.0,2,2,3.0,1,0,1,0,0,0,0.0,0
68.0,2.0,204680.0,2,0,0.0,0,0,0,0,0,0,0.0,0
60.0,0.0,376133.0,2,0,3.0,3,0,1,1,0,0,0.0,1
29.0,4.0,160786.0,7,0,9.0,0,0,0,0,0,0,0.0,1
26.0,2.0,135645.0,4,1,4.0,1,0,0,0,0,0,0.0,0
62.0,2.0,78273.0,0,1,2.0,1,2,1,0,0,0,0.0,0
46.0,2.0,149388.0,4,0,9.0,0,0,0,0,0,0,0.0,1
66.0,4.0,325537.0,4,0,4.0,0,0,0,0,0,0,0.0,1
43.0,2.0,187164.0,2,0,7.0,0,0,0,0,0,2,0.0,0
34.0,2.0,121321.0,2,0,7.0,0,0,0,0,0,2,0.0,1
36.0,0.0,216711.0,2,0,0.0,0,0,0,1,0,2,,1
20.0,2.0,132139.0,7,1,8.0,4,0,0,0,0,0,0.0,0
21.0,2.0,191789.0,0,1,3.0,4,0,1,0,0,0,,0
33.0,2.0,178587.0,0,5,5.0,2,0,1,0,0,0,0.0,0
33.0,4.0,99761.0,4,1,6.0,1,0,1,0,0,0,0.0,0
63.0,3.0,241404.0,0,2,11.0,1,0,1,0,0,0,0.0,0
52.0,2.0,240612.0,2,0,5.0,3,0,1,0,0,0,12.0,1
24.0,2.0,316438.0,13,1,2.0,5,0,0,0,0,0,2.0,0
58.0,3.0,100054.0,1,0,5.0,0,0,0,0,0,0,0.0,1
41.0,,217921.0,14,0,,3,1,1,0,0,0,13.0,0
46.0,1.0,167381.0,2,0,3.0,3,0,1,0,0,0,0.0,1
30.0,3.0,264936.0,4,5,5.0,2,0,1,0,0,0,0.0,0
45.0,2.0,175925.0,2,0,9.0,0,0,0,0,0,0,0.0,0
38.0,2.0,297449.0,4,0,3.0,0,0,0,1,0,2,0.0,1
46.0,2.0,114032.0,0,0,1.0,0,0,0,0,1,1,0.0,1
34.0,2.0,228873.0,10,0,5.0,0,0,0,0,0,1,0.0,1
50.0,4.0,371305.0,2,0,4.0,0,0,0,0,1,2,0.0,1
31.0,2.0,144949.0,4,0,5.0,0,0,0,0,0,0,0.0,1
40.0,,438427.0,3,5,,2,2,1,0,0,2,0.0,0
22.0,2.0,191460.0,7,1,4.0,2,2,1,0,0,0,0.0,0
51.0,1.0,914061.0,0,0,3.0,0,0,0,0,0,1,0.0,1
39.0,2.0,358753.0,6,0,9.0,0,0,0,1,0,0,0.0,1
27.0,2.0,66473.0,4,0,0.0,0,0,0,0,0,0,0.0,1
41.0,2.0,421837.0,2,0,7.0,0,0,0,0,0,0,0.0,0
27.0,2.0,203776.0,0,0,4.0,0,0,0,0,0,1,0.0,0
28.0,2.0,175537.0,0,5,3.0,2,2,1,0,0,0,0.0,0
44.0,2.0,438696.0,4,1,4.0,1,0,0,0,0,1,0.0,0
37.0,2.0,125167.0,0,0,0.0,0,0,0,0,0,2,0.0,1
22.0,5.0,24896.0,0,1,5.0,1,0,1,0,0,0,0.0,0
43.0,2.0,144778.0,2,0,0.0,0,0,0,0,0,2,0.0,1
65.0,,146722.0,9,0,,0,0,0,0,0,0,0.0,0
65.0,,193365.0,0,0,,0,0,0,0,0,2,0.0,0
19.0,2.0,410632.0,0,1,2.0,4,0,0,0,0,0,0.0,0
50.0,2.0,128798.0,4,0,1.0,0,0,0,0,0,0,0.0,1
39.0,4.0,339029.0,4,0,0.0,0,0,0,0,0,2,0.0,0
43.0,2.0,221550.0,4,5,3.0,2,0,1,0,0,0,0.0,0
20.0,2.0,217467.0,2,1,2.0,5,0,0,0,0,0,0.0,0
36.0,2.0,192939.0,2,0,4.0,0,0,0,0,0,2,0.0,0
27.0,2.0,69132.0,4,1,5.0,1,0,0,0,0,0,0.0,0
24.0,5.0,197731.0,2,0,7.0,0,0,0,0,0,2,0.0,1
40.0,2.0,229148.0,2,2,9.0,1,2,0,0,0,0,0.0,0
35.0,2.0,103710.0,1,1,5.0,1,0,1,0,0,0,0.0,0
62.0,2.0,202958.0,0,0,2.0,0,0,0,0,0,0,0.0,0
25.0,2.0,113099.0,2,5,9.0,1,2,0,0,0,0,0.0,0
35.0,2.0,187625.0,0,1,6.0,1,0,1,0,0,2,0.0,0
36.0,2.0,114765.0,7,1,6.0,2,0,1,0,0,0,0.0,0
32.0,2.0,195447.0,4,0,0.0,0,0,0,0,0,2,0.0,1
45.0,2.0,160428.0,3,2,5.0,2,0,1,0,0,1,0.0,0
50.0,2.0,192964.0,2,2,4.0,2,0,1,0,0,2,0.0,0
53.0,2.0,53833.0,0,0,7.0,0,0,0,0,0,0,0.0,1
66.0,,28367.0,2,0,,0,0,0,0,0,0,0.0,0
52.0,2.0,220984.0,2,0,2.0,0,0,0,0,0,0,0.0,0
50.0,2.0,97741.0,2,0,2.0,0,0,0,0,0,1,0.0,1
17.0,2.0,40432.0,7,1,3.0,4,0,1,0,0,0,0.0,0
51.0,2.0,257756.0,2,0,5.0,3,0,1,0,0,2,0.0,1
26.0,2.0,285367.0,6,1,3.0,4,0,0,1,0,0,0.0,0
60.0,2.0,27886.0,8,2,6.0,1,0,0,0,0,0,0.0,0
33.0,2.0,104620.0,1,0,1.0,3,0,1,0,0,0,0.0,0
23.0,2.0,236769.0,0,1,8.0,4,0,0,0,0,0,0.0,0
24.0,2.0,131230.0,2,1,3.0,1,0,0,0,0,0,0.0,0
42.0,1.0,177937.0,4,1,5.0,1,0,0,0,0,0,,0
55.0,2.0,179534.0,5,4,8.0,2,0,1,0,0,0,0.0,0
58.0,2.0,136841.0,4,0,5.0,3,0,1,1,0,0,0.0,1
30.0,2.0,437825.0,4,0,4.0,0,0,0,0,0,0,12.0,0
20.0,2.0,183594.0,0,1,8.0,4,0,0,0,0,2,0.0,0
41.0,2.0,46221.0,12,1,0.0,1,0,0,1,0,2,0.0,1
34.0,4.0,192900.0,0,1,10.0,1,0,0,0,0,0,0.0,0
50.0,2.0,179339.0,2,2,3.0,1,0,1,0,0,1,0.0,0
20.0,2.0,173724.0,0,1,8.0,4,0,0,0,0,0,0.0,0
46.0,4.0,214627.0,4,0,4.0,0,0,0,0,1,1,0.0,1
51.0,2.0,457357.0,2,0,9.0,0,0,0,0,0,1,0.0,0
35.0,3.0,33943.0,0,0,11.0,0,3,0,0,0,0,0.0,1
48.0,2.0,99385.0,2,5,3.0,1,0,1,0,0,0,0.0,0
42.0,2.0,276218.0,2,0,4.0,3,0,1,0,0,0,0.0,1
46.0,2.0,110171.0,0,0,9.0,0,0,0,1,0,0,0.0,1
39.0,2.0,315776.0,1,1,0.0,1,2,0,1,0,2,0.0,1
51.0,2.0,159604.0,0,0,5.0,3,0,1,0,0,0,0.0,1
54.0,5.0,103179.0,10,0,0.0,0,0,0,0,1,2,0.0,1
55.0,4.0,204387.0,4,0,4.0,0,0,0,0,0,0,0.0,1
32.0,2.0,360689.0,4,0,5.0,0,0,0,0,0,0,0.0,1
31.0,2.0,173473.0,1,0,5.0,0,1,0,0,0,1,0.0,1
40.0,5.0,269733.0,6,1,9.0,1,0,0,0,0,0,0.0,0
20.0,,162667.0,2,1,,5,0,0,0,0,0,14.0,0
51.0,0.0,274948.0,0,0,9.0,0,0,0,0,0,2,0.0,0
26.0,3.0,159662.0,7,0,6.0,0,0,0,0,0,0,0.0,0
81.0,2.0,98116.0,4,4,4.0,1,0,0,0,0,2,0.0,1
45.0,2.0,306122.0,4,1,6.0,1,2,1,0,0,1,0.0,1
37.0,4.0,362062.0,12,0,5.0,0,0,0,1,0,2,0.0,1
51.0,2.0,351416.0,0,2,5.0,2,0,1,0,0,0,0.0,0
38.0,5.0,169926.0,4,0,5.0,3,0,1,0,0,0,0.0,1
44.0,2.0,214242.0,0,0,7.0,0,0,0,0,0,2,0.0,1
56.0,2.0,145574.0,2,0,9.0,0,0,0,0,0,0,0.0,1
51.0,4.0,194259.0,1,0,5.0,3,0,1,1,0,2,,1
35.0,,98389.0,0,1,,2,0,0,0,0,0,0.0,0
53.0,4.0,197014.0,2,1,9.0,1,0,0,0,0,0,0.0,0
31.0,2.0,339482.0,11,0,2.0,0,0,0,0,0,0,2.0,0
47.0,4.0,85982.0,1,1,5.0,1,4,1,0,0,2,0.0,0
32.0,2.0,137184.0,0,0,9.0,0,0,0,0,0,0,0.0,0
28.0,3.0,167536.0,3,4,5.0,2,0,0,0,0,0,0.0,0
23.0,2.0,285775.0,2,1,11.0,5,0,0,0,0,1,0.0,0
52.0,2.0,166419.0,0,2,3.0,1,2,1,0,0,0,0.0,0
43.0,2.0,71269.0,0,0,4.0,0,0,0,0,0,1,0.0,0
49.0,0.0,330874.0,0,0,4.0,0,0,0,0,0,2,0.0,1
34.0,,362787.0,2,1,,2,2,1,0,0,0,0.0,0
32.0,2.0,355700.0,12,6,5.0,3,0,1,1,0,2,0.0,1
23.0,2.0,180497.0,4,1,1.0,4,2,1,0,0,0,0.0,0
47.0,2.0,189143.0,2,2,10.0,1,0,0,0,0,0,0.0,0
24.0,2.0,138719.0,5,1,4.0,4,2,1,0,0,0,0.0,0
26.0,2.0,124953.0,2,1,1.0,1,0,0,0,0,0,,0
18.0,2.0,176136.0,2,1,4.0,4,0,0,0,0,0,0.0,0
44.0,2.0,228057.0,8,0,2.0,3,0,1,0,0,0,7.0,0
57.0,1.0,66504.0,12,2,5.0,1,0,1,0,0,2,0.0,1
54.0,2.0,192226.0,4,0,0.0,0,0,0,0,0,2,0.0,1
37.0,2.0,185068.0,4,1,6.0,1,0,0,0,0,0,15.0,0
46.0,2.0,120080.0,4,0,3.0,3,0,1,0,0,0,0.0,1
41.0,2.0,78410.0,2,0,3.0,3,0,1,0,0,0,0.0,1
37.0,,70282.0,2,1,,1,2,1,0,0,0,0.0,0
24.0,2.0,258730.0,2,2,6.0,4,0,1,0,0,0,8.0,0
26.0,2.0,297991.0,4,0,4.0,1,1,1,0,1,2,16.0,1
45.0,2.0,144579.0,4,0,5.0,0,0,0,0,0,0,0.0,1
20.0,,94746.0,0,1,,4,0,0,0,0,0,11.0,0
69.0,,259323.0,12,2,,1,0,0,0,0,0,0.0,0
36.0,2.0,115834.0,6,0,0.0,3,0,1,1,0,2,0.0,1
42.0,3.0,209752.0,12,0,0.0,0,0,0,0,0,2,0.0,1
19.0,2.0,162954.0,2,1,4.0,4,0,1,0,0,0,0.0,0
27.0,2.0,199118.0,0,1,3.0,1,0,1,1,0,0,0.0,0
38.0,2.0,49115.0,2,0,2.0,0,0,0,0,0,0,0.0,1
65.0,2.0,154171.0,12,0,5.0,0,0,0,1,0,2,0.0,1
43.0,4.0,32451.0,2,0,9.0,0,0,0,0,0,0,0.0,0
31.0,2.0,369825.0,4,1,4.0,1,0,0,1,0,2,0.0,0
60.0,,290593.0,1,0,,0,0,0,0,0,0,0.0,0
41.0,2.0,137142.0,2,2,7.0,1,0,0,0,0,2,0.0,0
65.0,4.0,176835.0,1,3,5.0,1,0,1,1,0,0,0.0,0
37.0,2.0,232036.0,0,0,9.0,0,0,0,0,0,0,0.0,0
32.0,2.0,130057.0,4,0,0.0,0,0,0,0,0,1,0.0,1
19.0,,133983.0,0,1,,4,0,1,0,0,0,0.0,0
69.0,5.0,163689.0,0,0,7.0,0,0,0,0,0,0,0.0,0
24.0,2.0,188505.0,4,6,5.0,3,0,1,0,0,0,0.0,1
52.0,1.0,302661.0,3,4,0.0,2,0,0,1,0,0,0.0,1
54.0,2.0,185407.0,4,0,0.0,0,0,0,0,0,2,0.0,1
29.0,2.0,167737.0,2,1,7.0,5,0,0,0,0,2,0.0,0
19.0,2.0,84250.0,0,1,5.0,4,0,1,0,0,0,0.0,0
47.0,2.0,358382.0,0,5,5.0,1,2,0,0,0,0,0.0,0
23.0,2.0,265077.0,4,1,3.0,4,0,1,1,0,0,0.0,0
21.0,5.0,311311.0,2,1,9.0,4,0,0,0,0,0,0.0,0
37.0,2.0,201531.0,2,0,10.0,0,0,0,0,0,0,0.0,0
44.0,4.0,282722.0,12,0,5.0,0,0,0,1,0,2,0.0,1
30.0,2.0,231826.0,0,0,4.0,0,0,0,0,0,0,0.0,1
57.0,3.0,190747.0,14,0,6.0,0,0,0,0,0,0,0.0,0
29.0,2.0,210959.0,3,0,3.0,0,0,0,0,0,0,0.0,0
40.0,2.0,273425.0,4,0,0.0,0,0,0,0,0,2,0.0,1
72.0,2.0,138790.0,2,0,3.0,0,0,0,0,0,0,0.0,0
26.0,2.0,50053.0,4,0,0.0,0,0,0,0,0,2,0.0,0
41.0,2.0,244945.0,0,0,0.0,0,0,0,0,0,2,0.0,1
52.0,2.0,389270.0,0,0,3.0,3,0,1,0,0,0,0.0,1
51.0,2.0,61270.0,2,0,8.0,0,0,0,0,0,0,0.0,1
53.0,2.0,95864.0,10,0,5.0,0,0,0,1,0,2,3.0,1
63.0,2.0,60459.0,0,2,3.0,1,0,1,0,0,0,0.0,0
33.0,2.0,30612.0,0,0,4.0,0,0,0,0,0,0,0.0,0
18.0,2.0,152508.0,5,0,4.0,3,3,1,0,0,0,0.0,0
30.0,2.0,129707.0,4,0,5.0,0,0,0,1,0,0,0.0,1
37.0,5.0,191841.0,4,1,3.0,1,0,1,1,0,0,0.0,1
22.0,2.0,196943.0,2,1,9.0,4,0,0,0,0,0,0.0,0
46.0,2.0,173243.0,0,0,1.0,0,0,0,1,0,0,0.0,1
32.0,2.0,29933.0,2,0,2.0,0,0,0,1,0,0,0.0,1
24.0,2.0,59146.0,2,5,4.0,2,0,1,0,0,2,0.0,0
24.0,2.0,390348.0,2,1,7.0,1,0,0,0,0,0,0.0,0
44.0,2.0,192878.0,2,2,5.0,1,0,0,0,0,0,0.0,0
35.0,2.0,185084.0,2,0,8.0,0,0,0,0,0,2,0.0,1
45.0,0.0,192835.0,4,0,0.0,0,0,0,0,0,1,0.0,1
31.0,2.0,268282.0,8,0,10.0,5,0,0,0,0,0,2.0,0
26.0,3.0,72594.0,0,0,11.0,0,0,0,0,0,2,0.0,1
61.0,4.0,36671.0,2,0,10.0,0,0,0,0,1,2,0.0,0
56.0,,132930.0,1,1,,1,0,1,0,0,2,0.0,1
45.0,2.0,114032.0,12,0,5.0,0,0,0,0,0,2,0.0,1
25.0,2.0,67467.0,2,0,1.0,0,0,0,0,0,0,0.0,0
40.0,2.0,137225.0,1,0,0.0,0,0,0,0,0,0,0.0,1
33.0,2.0,252257.0,12,1,5.0,1,0,1,0,0,0,0.0,0
33.0,2.0,272669.0,3,1,3.0,2,1,0,0,0,0,13.0,0
24.0,2.0,271379.0,0,1,4.0,1,0,1,0,0,0,0.0,0
51.0,3.0,193720.0,2,3,8.0,2,0,0,0,0,0,0.0,0
65.0,,149131.0,4,0,,0,0,0,0,0,0,5.0,1
34.0,4.0,204742.0,2,0,7.0,0,0,0,0,0,2,0.0,0
45.0,2.0,190822.0,2,0,6.0,0,0,0,0,0,0,0.0,0
41.0,2.0,101593.0,4,0,0.0,0,0,0,0,0,2,0.0,1
21.0,2.0,57711.0,2,1,12.0,1,0,1,0,0,0,0.0,0
31.0,2.0,184307.0,0,0,0.0,0,0,0,0,0,2,9.0,1
49.0,2.0,294671.0,4,0,4.0,0,0,0,0,0,2,0.0,0
42.0,2.0,89226.0,6,0,7.0,0,0,0,0,0,1,0.0,1
36.0,2.0,75826.0,7,5,2.0,1,0,1,0,0,0,0.0,0
46.0,2.0,33842.0,0,0,7.0,0,0,0,1,0,0,0.0,1
55.0,2.0,164970.0,2,0,6.0,0,2,0,0,0,0,0.0,0
50.0,2.0,249096.0,0,0,7.0,0,0,0,0,0,2,0.0,1
28.0,2.0,78870.0,4,1,4.0,1,0,0,1,0,0,0.0,1
26.0,2.0,29515.0,2,2,0.0,4,0,0,0,0,0,0.0,0
59.0,4.0,136413.0,8,0,10.0,0,0,0,0,0,2,0.0,0
54.0,,55139.0,4,0,,0,0,0,0,0,1,0.0,0
44.0,2.0,86298.0,4,1,5.0,1,0,0,0,0,1,0.0,0
42.0,1.0,34218.0,4,0,0.0,0,0,0,1,0,2,0.0,1
36.0,2.0,224541.0,8,0,8.0,0,0,0,0,0,0,14.0,0
50.0,2.0,98954.0,0,0,10.0,0,0,0,0,0,0,0.0,1
44.0,,109912.0,4,0,,3,0,1,0,0,0,0.0,1
72.0,,213255.0,2,4,,1,0,1,0,0,0,0.0,0
37.0,2.0,111129.0,6,0,9.0,0,0,0,0,0,0,0.0,0
40.0,2.0,254478.0,0,0,9.0,0,0,0,1,0,2,0.0,1
41.0,2.0,109969.0,0,2,3.0,2,0,1,0,0,0,0.0,0
26.0,2.0,340126.0,2,1,9.0,4,0,0,0,0,2,0.0,0
55.0,1.0,171870.0,2,0,3.0,0,0,0,0,0,2,0.0,1
42.0,4.0,178780.0,1,0,0.0,0,0,0,0,0,2,0.0,1
25.0,2.0,189656.0,4,1,1.0,1,0,0,0,0,2,0.0,1
