age,workclass,fnlwgt,education,education.num,marital.status,occupation,relationship,race,sex,capital.gain,capital.loss,hours.per.week,native.country,income
56,Private,148116,Some-college,10,Married-civ-spouse,Protective-serv,Husband,White,Male,0,0,51,United-States,>50K
45,Private,222536,HS-grad,9,Married-civ-spouse,Sales,Husband,White,Male,0,0,35,United-States,<=50K
55,Self-emp-inc,199916,Some-college,10,Married-civ-spouse,Exec-managerial,Wife,White,Female,5689,0,35,United-States,<=50K
52,Private,165942,Assoc-acdm,12,Married-civ-spouse,Prof-specialty,Husband,White,Male,15108,0,65,United-States,>50K
62,Self-emp-inc,221951,Masters,14,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,34,United-States,>50K
45,State-gov,94717,Bachelors,13,Separated,Adm-clerical,Not-in-family,White,Male,0,0,40,United-States,<=50K
33,Private,261242,Bachelors,13,Divorced,Exec-managerial,Not-in-family,White,Male,0,0,40,United-States,>50K
29,Private,249145,Bachelors,13,Married-spouse-absent,Craft-repair,Not-in-family,White,Male,0,0,45,United-States,<=50K
45,Private,227085,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,>50K
43,Private,32069,HS-grad,9,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,40,United-States,<=50K
38,Self-emp-inc,217896,Bachelors,13,Married-spouse-absent,Adm-clerical,Not-in-family,White,Female,0,0,35,United-States,<=50K
26,Private,140434,HS-grad,9,Never-married,Other-service,Own-child,White,Male,0,0,27,United-States,<=50K
39,Private,271561,Bachelors,13,Married-civ-spouse,Adm-clerical,Husband,White,Female,0,0,40,United-States,>50K
24,State-gov,217720,Bachelors,13,Married-civ-spouse,Adm-clerical,Husband,White,Female,0,0,40,United-States,<=50K
41,Private,202937,Bachelors,13,Married-civ-spouse,Sales,Husband,White,Male,7475,0,40,United-States,>50K
35,Private,181778,HS-grad,9,Married-civ-spouse,Craft-repair,Other-relative,White,Male,0,0,34,United-States,<=50K
20,Private,177110,HS-grad,9,Never-married,Adm-clerical,Unmarried,White,Female,0,0,31,United-States,<=50K
59,Self-emp-not-inc,118355,HS-grad,9,Married-civ-spouse,Adm-clerical,Wife,White,Female,0,0,40,United-States,>50K
36,Private,26292,Some-college,10,Never-married,Adm-clerical,Unmarried,White,Female,0,0,65,United-States,<=50K
51,Self-emp-inc,230122,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,59,United-States,>50K
42,Private,96818,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Wife,White,Female,0,0,40,United-States,>50K
50,Private,175816,Bachelors,13,Never-married,Exec-managerial,Not-in-family,White,Male,0,0,40,United-States,>50K
38,Private,387337,Assoc-voc,11,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,50,United-States,>50K
37,Private,184737,Bachelors,13,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,>50K
41,Local-gov,186797,Masters,14,Married-civ-spouse,Prof-specialty,Wife,White,Female,0,2322,24,United-States,>50K
49,Private,246411,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,Black,Male,0,0,97,United-States,<=50K
40,Private,177296,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,59,?,<=50K
54,?,873422,7th-8th,3,Married-civ-spouse,?,Husband,White,Male,0,0,34,United-States,<=50K
19,Private,165246,Some-college,10,Never-married,Adm-clerical,Own-child,White,Male,5729,0,21,United-States,>50K
31,Private,235081,Bachelors,9,Divorced,Prof-specialty,Unmarried,White,Male,0,0,45,United-States,>50K
49,Federal-gov,247924,Some-college,10,Married-civ-spouse,Protective-serv,Husband,White,Male,0,0,40,United-States,>50K
43,Self-emp-not-inc,115544,Assoc-voc,11,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,58,United-States,>50K
40,Self-emp-not-inc,328954,7th-8th,5,Separated,Other-service,Not-in-family,White,Male,0,0,33,Cuba,<=50K
39,State-gov,195914,HS-grad,9,Never-married,Farming-fishing,Not-in-family,White,Male,0,0,40,United-States,>50K
36,Private,271002,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,45,United-States,>50K
27,Private,183648,HS-grad,9,Separated,Machine-op-inspct,Not-in-family,White,Female,0,0,40,United-States,<=50K
51,Local-gov,212943,Some-college,10,Divorced,Protective-serv,Not-in-family,Other,Male,0,0,40,United-States,<=50K
44,Private,132692,Bachelors,13,Separated,Prof-specialty,Unmarried,White,Female,0,0,40,United-States,<=50K
37,Self-emp-not-inc,143684,Masters,14,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,48,United-States,>50K
20,Private,172144,HS-grad,9,Divorced,Protective-serv,Own-child,White,Male,0,0,50,United-States,<=50K
38,Private,139351,HS-grad,9,Married-civ-spouse,Sales,Husband,White,Male,0,0,50,United-States,<=50K
63,Local-gov,100427,Bachelors,13,Married-civ-spouse,Adm-clerical,Husband,White,Female,0,0,48,United-States,<=50K
53,Self-emp-inc,111093,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,45,United-States,>50K
49,Private,250901,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,>50K
30,Private,89679,HS-grad,9,Divorced,Adm-clerical,Unmarried,White,Female,0,0,40,United-States,<=50K
61,Self-emp-not-inc,189064,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,6530,0,50,United-States,>50K
36,Private,203044,11th,7,Divorced,Handlers-cleaners,Not-in-family,White,Female,0,0,40,United-States,<=50K
57,Private,144038,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,14893,0,40,United-States,>50K
69,Private,241895,Assoc-acdm,9,Widowed,Adm-clerical,Not-in-family,White,Female,0,0,40,Poland,<=50K
35,Private,139537,Bachelors,13,Married-spouse-absent,Prof-specialty,Not-in-family,White,Male,0,0,40,United-States,<=50K
54,Self-emp-inc,141730,HS-grad,9,Married-civ-spouse,Sales,Husband,White,Male,0,0,50,United-States,>50K
25,Private,151436,HS-grad,9,Never-married,Other-service,Not-in-family,White,Male,0,0,50,United-States,<=50K
25,Private,15714,Some-college,10,Never-married,Other-service,Own-child,White,Female,0,0,10,United-States,<=50K
18,Private,380985,HS-grad,9,Divorced,Adm-clerical,Unmarried,Black,Female,0,0,59,United-States,<=50K
38,Private,155934,Some-college,10,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,40,United-States,<=50K
30,Private,107823,11th,7,Never-married,Transport-moving,Not-in-family,White,Male,0,0,40,United-States,<=50K
35,Private,187101,Some-college,10,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0,0,50,United-States,<=50K
19,Private,194480,11th,7,Never-married,Other-service,Own-child,White,Male,0,0,59,United-States,<=50K
56,Self-emp-inc,140030,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,59,United-States,>50K
37,Private,169408,Bachelors,13,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,40,United-States,>50K
54,Federal-gov,368688,Some-college,10,Married-civ-spouse,Adm-clerical,Husband,Black,Male,0,0,40,United-States,<=50K
41,Private,211661,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,40,United-States,<=50K
51,Private,175938,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,45,United-States,>50K
19,Private,247146,Some-college,10,Never-married,Craft-repair,Own-child,Black,Male,0,0,48,United-States,>50K
41,Private,36842,HS-grad,9,Never-married,Adm-clerical,Not-in-family,White,Male,14797,0,45,United-States,>50K
47,Self-emp-not-inc,415269,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,47,United-States,<=50K
55,Private,205432,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,<=50K
33,Private,193390,HS-grad,9,Married-civ-spouse,Other-service,Husband,Black,Male,14759,0,40,United-States,>50K
45,Federal-gov,208389,Some-college,10,Married-civ-spouse,Adm-clerical,Wife,White,Male,0,0,40,United-States,>50K
47,Self-emp-inc,225365,Assoc-voc,11,Married-civ-spouse,Sales,Husband,White,Male,0,0,40,United-States,>50K
55,Private,194067,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Male,4633,0,40,United-States,>50K
18,Private,480664,Assoc-acdm,12,Never-married,Other-service,Own-child,White,Male,0,0,34,United-States,<=50K
56,State-gov,126359,Some-college,10,Married-civ-spouse,Craft-repair,Husband,Amer-Indian-Eskimo,Male,0,0,40,United-States,>50K
24,Private,203426,Bachelors,13,Married-civ-spouse,Other-service,Husband,Black,Female,0,0,50,United-States,>50K
48,Local-gov,170295,Masters,14,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,40,United-States,>50K
23,State-gov,117814,Masters,14,Never-married,Prof-specialty,Not-in-family,Other,Female,0,0,35,United-States,<=50K
20,Private,111384,Masters,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,1892,50,United-States,>50K
53,Private,82555,7th-8th,11,Widowed,Other-service,Unmarried,White,Female,0,0,36,United-States,<=50K
22,Private,20183,11th,8,Never-married,Farming-fishing,Own-child,White,Male,0,0,21,United-States,<=50K
65,Private,171227,Bachelors,13,Married-civ-spouse,Exec-managerial,Wife,White,Female,0,0,50,United-States,<=50K
66,Private,261512,Masters,14,Widowed,Prof-specialty,Not-in-family,White,Male,0,0,34,Trinadad&Tobago,<=50K
76,?,106648,Bachelors,13,Married-spouse-absent,?,Not-in-family,White,Male,0,0,21,United-States,>50K
48,Self-emp-inc,23700,Assoc-acdm,12,Married-civ-spouse,Exec-managerial,Husband,White,Male,14877,0,40,United-States,>50K
26,Private,261014,Bachelors,13,Married-civ-spouse,Transport-moving,Own-child,White,Male,0,0,40,United-States,<=50K
64,Private,76221,Bachelors,13,Never-married,Other-service,Not-in-family,White,Male,0,0,21,United-States,>50K
36,Private,18137,12th,7,Divorced,Craft-repair,Not-in-family,White,Male,0,0,45,United-States,<=50K
59,Private,207135,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States,>50K
44,Private,224483,Bachelors,13,Married-civ-spouse,Sales,Husband,White,Male,0,0,66,United-States,>50K
49,Self-emp-not-inc,169857,Prof-school,15,Married-civ-spouse,Prof-specialty,Wife,White,Male,0,0,45,United-States,<=50K
53,Private,34322,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States,<=50K
46,Private,151358,Some-college,10,Never-married,Exec-managerial,Not-in-family,Black,Male,0,0,40,United-States,<=50K
33,Self-emp-not-inc,26901,HS-grad,9,Never-married,Other-service,Not-in-family,White,Male,0,0,40,United-States,<=50K
17,?,407630,Some-college,10,Never-married,?,Own-child,White,Female,0,0,35,United-States,<=50K
51,State-gov,119195,Masters,14,Divorced,Prof-specialty,Not-in-family,White,Female,0,1981,45,United-States,>50K
38,Private,193254,10th,6,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,<=50K
26,Private,351332,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,>50K
44,Private,106333,Some-college,10,Married-civ-spouse,Tech-support,Wife,White,Female,23649,0,49,United-States,>50K
55,Private,110242,12th,9,Married-civ-spouse,Transport-moving,Own-child,White,Male,0,0,40,United-States,<=50K
29,State-gov,188859,Assoc-voc,9,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,66,United-States,>50K
28,Self-emp-not-inc,21566,HS-grad,9,Never-married,Protective-serv,Not-in-family,White,Male,0,0,44,United-States,<=50K
40,Private,225906,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,Italy,<=50K
56,Self-emp-not-inc,101760,Masters,14,Married-civ-spouse,Exec-managerial,Husband,White,Male,14801,0,63,United-States,>50K
27,Private,164683,Masters,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,4795,0,50,United-States,>50K
34,Self-emp-not-inc,44295,HS-grad,9,Married-civ-spouse,Protective-serv,Husband,White,Male,0,0,50,United-States,<=50K
40,Private,148540,11th,7,Married-civ-spouse,Transport-moving,Husband,White,Male,0,1584,50,United-States,<=50K
53,Private,158784,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,14829,0,40,United-States,>50K
37,Private,194207,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,59,United-States,>50K
61,Private,224592,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,Black,Male,0,0,40,United-States,>50K
35,State-gov,314308,Masters,14,Never-married,Prof-specialty,Not-in-family,White,Female,0,2190,33,United-States,<=50K
36,Local-gov,54154,HS-grad,9,Never-married,Other-service,Not-in-family,White,Female,0,0,34,United-States,<=50K
26,Private,289007,Bachelors,13,Never-married,Exec-managerial,Not-in-family,White,Male,0,0,45,United-States,<=50K
34,Self-emp-not-inc,19079,HS-grad,9,Divorced,Other-service,Not-in-family,White,Female,0,0,30,United-States,<=50K
30,Private,174146,Assoc-voc,11,Never-married,Other-service,Not-in-family,White,Male,2904,0,58,United-States,>50K
45,Self-emp-inc,135784,HS-grad,9,Never-married,Sales,Not-in-family,White,Male,4302,0,44,United-States,>50K
48,Private,189847,HS-grad,9,Married-civ-spouse,Adm-clerical,Husband,Asian-Pac-Islander,Male,0,0,40,Japan,>50K
49,Private,138543,Prof-school,16,Married-civ-spouse,Prof-specialty,Husband,White,Male,14837,0,45,United-States,>50K
24,Local-gov,190085,Assoc-voc,11,Never-married,Transport-moving,Not-in-family,Black,Male,0,0,40,United-States,<=50K
36,Private,216628,Bachelors,13,Never-married,Other-service,Other-relative,White,Male,0,0,40,United-States,<=50K
49,Self-emp-inc,110614,Masters,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,United-States,>50K
42,Private,122849,HS-grad,9,Divorced,Exec-managerial,Wife,White,Female,0,0,45,United-States,>50K
30,Private,97757,Some-college,10,Divorced,Tech-support,Not-in-family,White,Female,0,0,40,United-States,>50K
43,Local-gov,184031,Some-college,10,Married-civ-spouse,Protective-serv,Husband,White,Male,0,0,64,United-States,>50K
39,Private,216552,Some-college,10,Married-civ-spouse,Adm-clerical,Husband,White,Male,3981,0,40,United-States,<=50K
43,Self-emp-inc,124452,Doctorate,16,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,United-States,>50K
58,Private,96885,HS-grad,9,Never-married,Handlers-cleaners,Not-in-family,White,Male,0,0,50,United-States,<=50K
64,State-gov,183545,Doctorate,11,Married-civ-spouse,Prof-specialty,Wife,White,Female,0,0,40,United-States,>50K
29,Private,203645,Bachelors,13,Married-civ-spouse,Exec-managerial,Wife,White,Female,0,0,40,United-States,>50K
22,Private,155405,HS-grad,9,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,5954,0,58,United-States,>50K
29,Private,316119,Assoc-voc,11,Never-married,Other-service,Unmarried,Black,Male,0,0,40,United-States,<=50K
64,Self-emp-not-inc,97858,7th-8th,4,Married-civ-spouse,Protective-serv,Husband,White,Male,5947,0,28,United-States,<=50K
17,Private,194870,HS-grad,9,Never-married,Handlers-cleaners,Own-child,White,Male,0,0,34,United-States,<=50K
19,Private,242475,Some-college,10,Never-married,Farming-fishing,Own-child,White,Male,0,0,19,United-States,<=50K
52,Self-emp-not-inc,135742,7th-8th,4,Married-civ-spouse,Other-service,Husband,White,Male,0,0,40,United-States,<=50K
30,Private,104460,Assoc-voc,11,Married-civ-spouse,Prof-specialty,Other-relative,White,Male,0,1613,40,United-States,<=50K
41,Self-emp-not-inc,253699,7th-8th,4,Married-civ-spouse,Handlers-cleaners,Husband,Black,Male,0,0,58,United-States,>50K
26,Private,89439,11th,6,Never-married,Other-service,Not-in-family,Black,Male,0,0,40,United-States,<=50K
50,Self-emp-not-inc,301099,7th-8th,5,Married-civ-spouse,Craft-repair,Husband,Black,Male,0,0,50,United-States,<=50K
38,Private,149887,HS-grad,9,Married-civ-spouse,Adm-clerical,Wife,White,Female,0,0,8,United-States,<=50K
60,Self-emp-not-inc,94987,Some-college,10,Divorced,Adm-clerical,Husband,White,Male,0,0,40,United-States,<=50K
58,State-gov,114467,Masters,14,Married-civ-spouse,Prof-specialty,Husband,White,Female,0,0,40,United-States,>50K
40,Private,273916,Bachelors,13,Married-civ-spouse,Sales,Husband,Black,Male,0,0,59,United-States,>50K
65,Private,160524,Doctorate,16,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,?,>50K
17,Private,151631,HS-grad,9,Never-married,Other-service,Own-child,White,Female,0,0,33,United-States,<=50K
64,Private,206647,Doctorate,16,Married-civ-spouse,Prof-specialty,Husband,White,Male,5316,0,58,United-States,>50K
53,Private,189766,Masters,14,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States,>50K
25,Private,215022,7th-8th,2,Divorced,Other-service,Not-in-family,White,Male,14434,0,45,Cuba,<=50K
24,Private,225625,Some-college,10,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,50,United-States,<=50K
44,Private,95520,Assoc-voc,11,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,50,United-States,<=50K
43,Private,176848,Bachelors,13,Married-civ-spouse,Machine-op-inspct,Not-in-family,White,Female,6436,0,40,?,<=50K
32,Self-emp-not-inc,65689,HS-grad,9,Never-married,Other-service,Not-in-family,White,Female,0,0,9,United-States,<=50K
65,Local-gov,183050,Masters,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,57,United-States,>50K
75,State-gov,84361,Masters,14,Never-married,Exec-managerial,Not-in-family,White,Male,0,0,40,United-States,<=50K
18,Private,377375,Some-college,10,Never-married,Sales,Own-child,White,Female,0,0,40,United-States,<=50K
48,Private,124132,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,45,United-States,>50K
57,Private,217276,Some-college,10,Married-civ-spouse,Adm-clerical,Husband,White,Male,5398,0,59,United-States,<=50K
29,Private,24293,HS-grad,9,Married-civ-spouse,Other-service,Husband,White,Male,0,0,50,United-States,<=50K
51,Self-emp-inc,156112,Assoc-acdm,12,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,57,United-States,<=50K
26,State-gov,187572,Assoc-acdm,12,Married-civ-spouse,Adm-clerical,Own-child,Asian-Pac-Islander,Male,0,0,36,United-States,<=50K
44,Private,194783,Assoc-acdm,12,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,England,>50K
33,Private,162162,Assoc-acdm,12,Never-married,Prof-specialty,Husband,White,Male,0,0,45,United-States,<=50K
38,Private,180548,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,10189,0,40,United-States,>50K
41,Private,155563,HS-grad,9,Never-married,Other-service,Not-in-family,White,Male,0,0,40,United-States,<=50K
24,Private,180732,Assoc-voc,9,Married-civ-spouse,Other-service,Husband,White,Male,0,0,15,United-States,<=50K
76,Private,178853,11th,7,Divorced,Other-service,Unmarried,White,Female,0,0,24,United-States,<=50K
37,Self-emp-not-inc,251677,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,5947,0,59,United-States,>50K
37,Private,144170,Assoc-voc,11,Never-married,Craft-repair,Husband,White,Male,0,0,58,United-States,<=50K
46,Self-emp-inc,188853,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States,<=50K
35,Private,324272,HS-grad,9,Never-married,Transport-moving,Not-in-family,Black,Female,0,0,35,United-States,<=50K
50,Private,383403,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,45,United-States,>50K
29,Self-emp-not-inc,258618,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,<=50K
33,Private,50608,Bachelors,13,Divorced,Craft-repair,Not-in-family,White,Male,0,0,40,United-States,<=50K
64,?,139417,Bachelors,13,Never-married,?,Not-in-family,White,Male,0,0,33,United-States,<=50K
24,Private,56391,Some-college,10,Never-married,Sales,Other-relative,White,Male,0,0,50,United-States,<=50K
76,Private,296453,HS-grad,10,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,11,United-States,<=50K
35,Private,189389,HS-grad,9,Divorced,Adm-clerical,Unmarried,White,Female,0,0,40,United-States,<=50K
66,Private,191340,HS-grad,9,Married-civ-spouse,Protective-serv,Husband,White,Male,5621,0,40,United-States,>50K
56,Private,180809,Some-college,10,Divorced,Exec-managerial,Not-in-family,White,Female,0,0,40,United-States,<=50K
55,Federal-gov,41547,Assoc-voc,11,Married-civ-spouse,Adm-clerical,Wife,White,Female,14860,0,40,United-States,>50K
41,Self-emp-not-inc,119376,Assoc-acdm,12,Married-civ-spouse,Craft-repair,Husband,White,Male,6596,0,35,United-States,>50K
47,Private,187827,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,50,United-States,>50K
22,Private,398854,HS-grad,9,Never-married,Other-service,Not-in-family,White,Female,0,0,35,United-States,<=50K
38,Private,268847,HS-grad,9,Never-married,Other-service,Not-in-family,White,Female,0,0,40,United-States,<=50K
28,Private,124982,Assoc-voc,11,Married-civ-spouse,Other-service,Husband,White,Male,0,0,34,United-States,<=50K
34,Private,128044,HS-grad,9,Never-married,Other-service,Not-in-family,White,Male,0,0,40,United-States,<=50K
66,Private,173427,Some-college,10,Widowed,Transport-moving,Other-relative,White,Male,0,0,25,United-States,<=50K
52,Self-emp-not-inc,181464,Masters,14,Married-civ-spouse,Prof-specialty,Husband,White,Female,0,0,40,United-States,>50K
52,Private,186692,HS-grad,9,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,48,United-States,>50K
38,Private,30164,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,34,United-States,>50K
25,Private,226854,Some-college,10,Never-married,Adm-clerical,Own-child,White,Female,0,0,40,Germany,<=50K
50,Private,170063,Assoc-voc,11,Married-civ-spouse,Adm-clerical,Husband,Black,Female,0,0,40,United-States,<=50K
45,Private,149844,Some-college,10,Never-married,Craft-repair,Not-in-family,Other,Male,0,0,21,United-States,<=50K
30,Private,80858,HS-grad,9,Never-married,Other-service,Own-child,White,Female,0,0,23,United-States,<=50K
45,Federal-gov,28663,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,Amer-Indian-Eskimo,Male,0,0,40,United-States,<=50K
63,Self-emp-not-inc,248970,7th-8th,5,Married-civ-spouse,Other-service,Husband,White,Male,0,0,58,Italy,<=50K
54,Local-gov,193484,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,<=50K
27,Private,101562,HS-grad,9,Never-married,Handlers-cleaners,Not-in-family,White,Male,0,0,45,United-States,<=50K
53,State-gov,157044,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,59,United-States,>50K
53,Private,120245,HS-grad,9,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,59,Germany,>50K
62,Self-emp-not-inc,236740,Prof-school,14,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,45,United-States,>50K
25,Private,154860,5th-6th,7,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,59,United-States,<=50K
42,Private,179732,10th,7,Divorced,Sales,Unmarried,White,Male,0,0,50,United-States,<=50K
18,Private,423408,HS-grad,9,Separated,Other-service,Not-in-family,White,Female,0,0,40,United-States,<=50K
55,Private,209981,Prof-school,15,Never-married,Prof-specialty,Not-in-family,White,Male,0,0,45,United-States,<=50K
47,Private,244763,HS-grad,9,Never-married,Machine-op-inspct,Not-in-family,White,Female,0,0,77,United-States,<=50K
58,Private,180521,Some-college,10,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,40,United-States,>50K
37,Private,170400,HS-grad,9,Never-married,Exec-managerial,Not-in-family,White,Male,0,0,46,United-States,<=50K
38,Private,117221,Assoc-voc,11,Divorced,Craft-repair,Unmarried,White,Male,0,0,40,United-States,<=50K
35,Private,163752,Masters,14,Never-married,Exec-managerial,Not-in-family,White,Male,0,0,40,United-States,>50K
18,Private,215524,HS-grad,9,Never-married,Handlers-cleaners,Not-in-family,White,Male,0,0,40,Italy,<=50K
51,Local-gov,49636,Doctorate,16,Married-civ-spouse,Prof-specialty,Husband,Asian-Pac-Islander,Male,0,0,40,United-States,>50K
61,Private,197365,5th-6th,4,Married-spouse-absent,Priv-house-serv,Not-in-family,White,Female,0,0,40,?,<=50K
31,Local-gov,191343,10th,7,Married-civ-spouse,Protective-serv,Husband,White,Male,0,0,60,United-States,>50K
54,Private,125507,Some-college,10,Married-civ-spouse,Sales,Husband,White,Male,0,0,58,United-States,>50K
46,Local-gov,345020,Some-college,10,Married-civ-spouse,Transport-moving,Husband,Black,Male,0,0,40,United-States,>50K
23,Private,30600,Some-college,10,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,33,United-States,<=50K
38,Private,160163,Prof-school,15,Married-civ-spouse,Prof-specialty,Husband,White,Male,14846,0,40,United-States,>50K
19,Private,374714,Assoc-voc,11,Never-married,Other-service,Own-child,White,Male,0,0,40,United-States,<=50K
47,Private,247607,Prof-school,15,Divorced,Tech-support,Not-in-family,Black,Male,26367,0,40,United-States,>50K
46,Private,31149,Assoc-voc,11,Married-civ-spouse,Transport-moving,Husband,White,Female,1680,0,41,United-States,>50K
